v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,11.0,42634,7761,34873,0.0,0.0,0,69.22537333413192,11.0,10,20,False,"{7: 4, 1: 31, 0: 50, 9: 73, 4: 57, 3: 66, 5: 60, 6: 21, 8: 86, 2: 44}","{(0, 1): [(50, 31)], (0, 3): [(50, 77), (77, 66)], (0, 6): []}","{(7, 4): {'cpu': 1}, (1, 31): {'cpu': 16}, (0, 50): {'cpu': 2}, (9, 73): {'cpu': 3}, (4, 57): {'cpu': 16}, (3, 66): {'cpu': 18}, (5, 60): {'cpu': 14}, (6, 21): {'cpu': 5}, (8, 86): {'cpu': 14}, (2, 44): {'cpu': 20}}","{((0, 1), (50, 31)): {'bw': 42}, ((0, 3), (50, 77)): {'bw': 50}, ((0, 3), (77, 66)): {'bw': 50}}",0.0,0.0,816.0,109.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.010572494188913,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {7: {'cpu': -49}, 1: {'cpu': -63}, 0: {'cpu': -85}, 9: {'cpu': -84}, 4: {'cpu': -55}, 3: {'cpu': -48}, 5: {'cpu': -72}, 6: {'cpu': -71}, 8: {'cpu': -46}, 2: {'cpu': -44}}, 'link_level': {(0, 1): {'bw': -35}, (0, 3): {'bw': -9}, (0, 6): {'bw': -24}}, 'path_level': {(0, 1): {'latency': -7.233656939510617}, (0, 3): {'latency': -4.744040331092403}, (0, 6): {'latency': 7.010572494188913}}}","{'node_level': {7: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 9: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 8: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (0, 6): {'latency': 7.010572494188913}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,3.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,15.0,42634,7761,34873,0.0,0.0,1,402.9091007123842,15.0,5,5,False,"{1: 4, 4: 31, 3: 50, 0: 73, 2: 57}","{(0, 1): [(73, 59), (59, 4)], (0, 4): [(73, 55), (55, 31)], (1, 3): []}","{(1, 4): {'cpu': 19}, (4, 31): {'cpu': 16}, (3, 50): {'cpu': 19}, (0, 73): {'cpu': 17}, (2, 57): {'cpu': 16}}","{((0, 1), (73, 59)): {'bw': 10}, ((0, 1), (59, 4)): {'bw': 10}, ((0, 4), (73, 55)): {'bw': 14}, ((0, 4), (55, 31)): {'bw': 14}}",0.0,0.0,175.0,87.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.973106714940378,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -31}, 4: {'cpu': -63}, 3: {'cpu': -68}, 0: {'cpu': -70}, 2: {'cpu': -55}}, 'link_level': {(0, 1): {'bw': -46}, (0, 4): {'bw': -44}, (1, 3): {'bw': -60}}, 'path_level': {(0, 1): {'latency': -2.2555167379196446}, (0, 4): {'latency': -0.7388005480656235}, (1, 3): {'latency': 5.973106714940378}}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 4): {'latency': 0}, (1, 3): {'latency': 5.973106714940378}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,3.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,30.0,42634,7761,34873,0.0,0.0,2,104.01345834808855,30.0,10,20,False,"{1: 4, 9: 31, 2: 50, 6: 73, 0: 57, 3: 66, 7: 60, 4: 21, 8: 86, 5: 44}","{(0, 1): [(57, 59), (59, 4)], (0, 3): [(57, 66)], (0, 5): [(57, 44)], (1, 2): []}","{(1, 4): {'cpu': 16}, (9, 31): {'cpu': 5}, (2, 50): {'cpu': 11}, (6, 73): {'cpu': 19}, (0, 57): {'cpu': 16}, (3, 66): {'cpu': 10}, (7, 60): {'cpu': 14}, (4, 21): {'cpu': 14}, (8, 86): {'cpu': 15}, (5, 44): {'cpu': 15}}","{((0, 1), (57, 59)): {'bw': 26}, ((0, 1), (59, 4)): {'bw': 26}, ((0, 3), (57, 66)): {'bw': 38}, ((0, 5), (57, 44)): {'bw': 27}}",0.0,0.0,631.0,135.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,9.31413773936665,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -34}, 9: {'cpu': -74}, 2: {'cpu': -76}, 6: {'cpu': -68}, 0: {'cpu': -55}, 3: {'cpu': -56}, 7: {'cpu': -72}, 4: {'cpu': -62}, 8: {'cpu': -45}, 5: {'cpu': -49}}, 'link_level': {(0, 1): {'bw': -30}, (0, 3): {'bw': -59}, (0, 5): {'bw': -48}, (1, 2): {'bw': -40}}, 'path_level': {(0, 1): {'latency': -0.14909148106546333}, (0, 3): {'latency': -0.7355274283573476}, (0, 5): {'latency': -8.210011174966347}, (1, 2): {'latency': 9.31413773936665}}}","{'node_level': {1: {'cpu': 0}, 9: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}, 4: {'cpu': 0}, 8: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (0, 5): {'latency': 0}, (1, 2): {'latency': 9.31413773936665}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,4.0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,43.0,42634,7761,34873,0.0,0.0,3,1519.332862724567,43.0,10,27,False,"{7: 4, 1: 31, 8: 50, 3: 73, 9: 57, 4: 66, 2: 60, 5: 21, 0: 86, 6: 44}","{(0, 2): [(86, 7), (7, 60)], (0, 4): [(86, 77), (77, 66)], (0, 7): [(86, 21), (21, 4)], (0, 8): [(86, 77), (77, 50)], (1, 3): [(31, 55), (55, 73)], (1, 4): []}","{(7, 4): {'cpu': 8}, (1, 31): {'cpu': 18}, (8, 50): {'cpu': 20}, (3, 73): {'cpu': 2}, (9, 57): {'cpu': 20}, (4, 66): {'cpu': 4}, (2, 60): {'cpu': 18}, (5, 21): {'cpu': 3}, (0, 86): {'cpu': 9}, (6, 44): {'cpu': 11}}","{((0, 2), (86, 7)): {'bw': 14}, ((0, 2), (7, 60)): {'bw': 14}, ((0, 4), (86, 77)): {'bw': 9}, ((0, 4), (77, 66)): {'bw': 9}, ((0, 7), (86, 21)): {'bw': 49}, ((0, 7), (21, 4)): {'bw': 49}, ((0, 8), (86, 77)): {'bw': 33}, ((0, 8), (77, 50)): {'bw': 33}, ((1, 3), (31, 55)): {'bw': 39}, ((1, 3), (55, 73)): {'bw': 39}}",0.0,0.0,864.0,113.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.582631655663359,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {7: {'cpu': -42}, 1: {'cpu': -61}, 8: {'cpu': -67}, 3: {'cpu': -85}, 9: {'cpu': -51}, 4: {'cpu': -62}, 2: {'cpu': -68}, 5: {'cpu': -73}, 0: {'cpu': -51}, 6: {'cpu': -53}}, 'link_level': {(0, 2): {'bw': -38}, (0, 4): {'bw': -50}, (0, 7): {'bw': -13}, (0, 8): {'bw': -56}, (1, 3): {'bw': -19}, (1, 4): {'bw': -59}}, 'path_level': {(0, 2): {'latency': -6.397520067025444}, (0, 4): {'latency': -2.9735616759056747}, (0, 7): {'latency': -5.140512813033101}, (0, 8): {'latency': -6.764947740086647}, (1, 3): {'latency': -2.3737854318626104}, (1, 4): {'latency': 4.582631655663359}}}","{'node_level': {7: {'cpu': 0}, 1: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 9: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (0, 4): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 0}, (1, 3): {'latency': 0}, (1, 4): {'latency': 4.582631655663359}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,6.0
5,1,1,32.0,49.0,18311.741111009796,28039.853576233752,0.6530612244897959,0.6530612244897959,2,4,1,59.0,42585,7746,34839,0.0019327406262079627,0.0009749663063114422,4,572.2419097190561,59.0,2,1,True,"{0: 4, 1: 31}","{(0, 1): [(4, 7), (7, 31)]}","{(0, 4): {'cpu': 12}, (1, 31): {'cpu': 3}}","{((0, 1), (4, 7)): {'bw': 17}, ((0, 1), (7, 31)): {'bw': 17}}",49.0,32.0,32.0,15.0,17.0,15.0,17.0,15.0,34.0,17.0,0.6530612244897959,28039.853576233752,18311.741111009796,373.709002265506,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -38}, 1: {'cpu': -76}}, 'link_level': {(0, 1): {'bw': -68}}, 'path_level': {(0, 1): {'latency': -0.7521809491953828}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
6,1,1,32.0,49.0,18311.741111009796,28039.853576233752,0.6530612244897959,0.6530612244897959,2,5,1,71.0,42585,7746,34839,0.0019327406262079627,0.0009749663063114422,5,389.37396559521494,71.0,7,12,False,"{2: 4, 3: 31, 4: 50, 1: 73, 5: 57, 6: 66, 0: 60}","{(0, 3): [(60, 7), (7, 31)], (0, 4): [(60, 76), (76, 50)], (1, 3): []}","{(2, 4): {'cpu': 14}, (3, 31): {'cpu': 20}, (4, 50): {'cpu': 5}, (1, 73): {'cpu': 13}, (5, 57): {'cpu': 16}, (6, 66): {'cpu': 9}, (0, 60): {'cpu': 14}}","{((0, 3), (60, 7)): {'bw': 17}, ((0, 3), (7, 31)): {'bw': 17}, ((0, 4), (60, 76)): {'bw': 17}, ((0, 4), (76, 50)): {'bw': 17}}",0.0,0.0,327.0,91.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.092779965620236,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -24}, 3: {'cpu': -56}, 4: {'cpu': -82}, 1: {'cpu': -74}, 5: {'cpu': -55}, 6: {'cpu': -57}, 0: {'cpu': -72}}, 'link_level': {(0, 3): {'bw': -35}, (0, 4): {'bw': -50}, (1, 3): {'bw': -17}}, 'path_level': {(0, 3): {'latency': -5.976132761129914}, (0, 4): {'latency': -6.560947214219876}, (1, 3): {'latency': 7.092779965620236}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (1, 3): {'latency': 7.092779965620236}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,3.0
6,1,1,32.0,49.0,18311.741111009796,28039.853576233752,0.6530612244897959,0.6530612244897959,2,6,0,80.22537333413192,42585,7746,34839,0.0019327406262079627,0.0009749663063114422,0,69.22537333413192,11.0,10,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
7,2,2,214.0,374.0,130077.87240767482,227622.23089170703,0.5721925133689839,0.5714638324125746,5,7,1,88.0,42260,7681,34579,0.010307950006442468,0.008430591001634458,6,614.0996225091485,88.0,5,5,True,"{2: 4, 1: 31, 0: 50, 4: 73, 3: 57}","{(0, 1): [(50, 31)], (0, 2): [(50, 54), (54, 4)], (0, 3): [(50, 55), (55, 57)], (1, 2): [(31, 7), (7, 38), (38, 4)], (1, 4): [(31, 55), (55, 73)]}","{(2, 4): {'cpu': 15}, (1, 31): {'cpu': 9}, (0, 50): {'cpu': 20}, (4, 73): {'cpu': 14}, (3, 57): {'cpu': 7}}","{((0, 1), (50, 31)): {'bw': 24}, ((0, 2), (50, 54)): {'bw': 36}, ((0, 2), (54, 4)): {'bw': 36}, ((0, 3), (50, 55)): {'bw': 5}, ((0, 3), (55, 57)): {'bw': 5}, ((1, 2), (31, 7)): {'bw': 50}, ((1, 2), (7, 38)): {'bw': 50}, ((1, 2), (38, 4)): {'bw': 50}, ((1, 4), (31, 55)): {'bw': 2}, ((1, 4), (55, 73)): {'bw': 2}}",325.0,182.0,182.0,65.0,117.0,65.0,117.0,65.0,260.0,143.0,0.56,199582.37731547328,111766.13129666503,343.8957886051232,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -23}, 1: {'cpu': -67}, 0: {'cpu': -67}, 4: {'cpu': -73}, 3: {'cpu': -64}}, 'link_level': {(0, 1): {'bw': -53}, (0, 2): {'bw': -25}, (0, 3): {'bw': -47}, (1, 2): {'bw': -19}, (1, 4): {'bw': -56}}, 'path_level': {(0, 1): {'latency': -1.942916671553351}, (0, 2): {'latency': -3.0951806902141916}, (0, 3): {'latency': -2.8760536259258136}, (1, 2): {'latency': -0.3241524573566954}, (1, 4): {'latency': -6.475318794322447}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (1, 2): {'latency': 0}, (1, 4): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,5.0,5.0
8,2,2,214.0,374.0,130077.87240767482,227622.23089170703,0.5721925133689839,0.5714638324125746,5,8,1,94.0,42260,7681,34579,0.010307950006442468,0.008430591001634458,7,153.18559621141526,94.0,7,9,False,"{4: 4, 5: 57, 1: 73, 0: 31, 2: 50, 3: 66, 6: 60}","{(0, 4): [(31, 12), (12, 4)], (0, 6): [(31, 5), (5, 48), (48, 60)], (1, 2): [(73, 55), (55, 50)], (1, 5): []}","{(4, 4): {'cpu': 5}, (5, 57): {'cpu': 19}, (1, 73): {'cpu': 15}, (0, 31): {'cpu': 4}, (2, 50): {'cpu': 4}, (3, 66): {'cpu': 14}, (6, 60): {'cpu': 4}}","{((0, 4), (31, 12)): {'bw': 45}, ((0, 4), (12, 4)): {'bw': 45}, ((0, 6), (31, 5)): {'bw': 36}, ((0, 6), (5, 48)): {'bw': 36}, ((0, 6), (48, 60)): {'bw': 36}, ((1, 2), (73, 55)): {'bw': 15}, ((1, 2), (55, 50)): {'bw': 15}}",0.0,0.0,328.0,65.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.078843920310392,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -18}, 5: {'cpu': -45}, 1: {'cpu': -58}, 0: {'cpu': -63}, 2: {'cpu': -63}, 3: {'cpu': -52}, 6: {'cpu': -82}}, 'link_level': {(0, 4): {'bw': -13}, (0, 6): {'bw': -22}, (1, 2): {'bw': -41}, (1, 5): {'bw': -27}}, 'path_level': {(0, 4): {'latency': -1.7698974322396834}, (0, 6): {'latency': -0.8730050922864105}, (1, 2): {'latency': -8.996642588606973}, (1, 5): {'latency': 7.078843920310392}}}","{'node_level': {4: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}}, 'path_level': {(0, 4): {'latency': 0}, (0, 6): {'latency': 0}, (1, 2): {'latency': 0}, (1, 5): {'latency': 7.078843920310392}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,4.0
9,2,2,214.0,374.0,130077.87240767482,227622.23089170703,0.5721925133689839,0.5714638324125746,5,9,1,107.0,42260,7681,34579,0.010307950006442468,0.008430591001634458,8,1306.7725652947581,107.0,9,21,False,"{3: 4, 1: 57, 2: 73, 6: 31, 5: 50, 7: 66, 8: 60, 4: 21, 0: 86}","{(0, 1): [(86, 5), (5, 1), (1, 57)], (0, 6): [(86, 5), (5, 31)], (1, 2): [(57, 55), (55, 73)], (1, 3): [(57, 29), (29, 4)], (1, 4): [(57, 44), (44, 21)], (1, 6): []}","{(3, 4): {'cpu': 15}, (1, 57): {'cpu': 5}, (2, 73): {'cpu': 19}, (6, 31): {'cpu': 15}, (5, 50): {'cpu': 3}, (7, 66): {'cpu': 16}, (8, 60): {'cpu': 9}, (4, 21): {'cpu': 11}, (0, 86): {'cpu': 4}}","{((0, 1), (86, 5)): {'bw': 38}, ((0, 1), (5, 1)): {'bw': 38}, ((0, 1), (1, 57)): {'bw': 38}, ((0, 6), (86, 5)): {'bw': 28}, ((0, 6), (5, 31)): {'bw': 28}, ((1, 2), (57, 55)): {'bw': 34}, ((1, 2), (55, 73)): {'bw': 34}, ((1, 3), (57, 29)): {'bw': 35}, ((1, 3), (29, 4)): {'bw': 35}, ((1, 4), (57, 44)): {'bw': 11}, ((1, 4), (44, 21)): {'bw': 11}}",0.0,0.0,657.0,97.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.052994483389669,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -8}, 1: {'cpu': -59}, 2: {'cpu': -54}, 6: {'cpu': -52}, 5: {'cpu': -64}, 7: {'cpu': -50}, 8: {'cpu': -77}, 4: {'cpu': -65}, 0: {'cpu': -56}}, 'link_level': {(0, 1): {'bw': -27}, (0, 6): {'bw': -13}, (1, 2): {'bw': -13}, (1, 3): {'bw': -27}, (1, 4): {'bw': -57}, (1, 6): {'bw': -32}}, 'path_level': {(0, 1): {'latency': -4.948327415868675}, (0, 6): {'latency': -4.911276195830117}, (1, 2): {'latency': -4.02697706672876}, (1, 3): {'latency': -2.7680477900279037}, (1, 4): {'latency': -1.706186686506462}, (1, 6): {'latency': 6.052994483389669}}}","{'node_level': {3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 6): {'latency': 0}, (1, 2): {'latency': 0}, (1, 3): {'latency': 0}, (1, 4): {'latency': 0}, (1, 6): {'latency': 6.052994483389669}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,6.0
