v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,14.0,46185,7251,38934,0.0,0.0,0,38.328229919214216,14.0,7,12,False,"{6: 36, 2: 88, 3: 24, 0: 99, 1: 16, 5: 64, 4: 38}","{(0, 1): [(99, 47), (47, 16)], (0, 4): [(99, 51), (51, 38)], (0, 5): [(99, 44), (44, 64)], (0, 6): [(99, 44), (44, 36)], (1, 4): [(16, 38)], (1, 5): []}","{(6, 36): {'cpu': 10}, (2, 88): {'cpu': 13}, (3, 24): {'cpu': 17}, (0, 99): {'cpu': 9}, (1, 16): {'cpu': 12}, (5, 64): {'cpu': 1}, (4, 38): {'cpu': 1}}","{((0, 1), (99, 47)): {'bw': 25}, ((0, 1), (47, 16)): {'bw': 25}, ((0, 4), (99, 51)): {'bw': 22}, ((0, 4), (51, 38)): {'bw': 22}, ((0, 5), (99, 44)): {'bw': 28}, ((0, 5), (44, 64)): {'bw': 28}, ((0, 6), (99, 44)): {'bw': 47}, ((0, 6), (44, 36)): {'bw': 47}, ((1, 4), (16, 38)): {'bw': 36}}",0.0,0.0,438.0,63.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,8.660562962671927,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -81}, 2: {'cpu': -69}, 3: {'cpu': -62}, 0: {'cpu': -87}, 1: {'cpu': -88}, 5: {'cpu': -90}, 4: {'cpu': -56}}, 'link_level': {(0, 1): {'bw': -26}, (0, 4): {'bw': -43}, (0, 5): {'bw': -52}, (0, 6): {'bw': -16}, (1, 4): {'bw': -50}, (1, 5): {'bw': -59}}, 'path_level': {(0, 1): {'latency': -0.7513873124851536}, (0, 4): {'latency': -0.1352364634751133}, (0, 5): {'latency': -4.646142422505756}, (0, 6): {'latency': -0.7835245227391452}, (1, 4): {'latency': -11.259742863417372}, (1, 5): {'latency': 8.660562962671927}}}","{'node_level': {6: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 8.660562962671927}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,6.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,29.0,46185,7251,38934,0.0,0.0,1,773.1176599127975,29.0,10,24,False,"{6: 36, 9: 88, 8: 24, 0: 99, 1: 16, 7: 64, 2: 38, 4: 63, 3: 22, 5: 43}","{(0, 3): [(99, 47), (47, 39), (39, 22)], (0, 4): [(99, 47), (47, 63)], (0, 5): [(99, 51), (51, 43)], (0, 6): [(99, 44), (44, 36)], (0, 7): [(99, 44), (44, 64)], (0, 8): [(99, 97), (97, 24)], (0, 9): [(99, 27), (27, 88)], (1, 2): [(16, 38)], (1, 3): [(16, 47), (47, 22)], (1, 4): [(16, 19), (19, 63)], (1, 5): [(16, 43)], (1, 6): [(16, 19), (19, 36)], (1, 7): []}","{(6, 36): {'cpu': 17}, (9, 88): {'cpu': 13}, (8, 24): {'cpu': 15}, (0, 99): {'cpu': 6}, (1, 16): {'cpu': 7}, (7, 64): {'cpu': 4}, (2, 38): {'cpu': 5}, (4, 63): {'cpu': 11}, (3, 22): {'cpu': 3}, (5, 43): {'cpu': 1}}","{((0, 3), (99, 47)): {'bw': 49}, ((0, 3), (47, 39)): {'bw': 49}, ((0, 3), (39, 22)): {'bw': 49}, ((0, 4), (99, 47)): {'bw': 6}, ((0, 4), (47, 63)): {'bw': 6}, ((0, 5), (99, 51)): {'bw': 50}, ((0, 5), (51, 43)): {'bw': 50}, ((0, 6), (99, 44)): {'bw': 11}, ((0, 6), (44, 36)): {'bw': 11}, ((0, 7), (99, 44)): {'bw': 44}, ((0, 7), (44, 64)): {'bw': 44}, ((0, 8), (99, 97)): {'bw': 47}, ((0, 8), (97, 24)): {'bw': 47}, ((0, 9), (99, 27)): {'bw': 28}, ((0, 9), (27, 88)): {'bw': 28}, ((1, 2), (16, 38)): {'bw': 34}, ((1, 3), (16, 47)): {'bw': 9}, ((1, 3), (47, 22)): {'bw': 9}, ((1, 4), (16, 19)): {'bw': 5}, ((1, 4), (19, 63)): {'bw': 5}, ((1, 5), (16, 43)): {'bw': 40}, ((1, 6), (16, 19)): {'bw': 33}, ((1, 6), (19, 36)): {'bw': 33}}",0.0,0.0,753.0,82.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,8.48093513561746,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -74}, 9: {'cpu': -69}, 8: {'cpu': -64}, 0: {'cpu': -90}, 1: {'cpu': -93}, 7: {'cpu': -87}, 2: {'cpu': -52}, 4: {'cpu': -84}, 3: {'cpu': -89}, 5: {'cpu': -57}}, 'link_level': {(0, 3): {'bw': -19}, (0, 4): {'bw': -13}, (0, 5): {'bw': -15}, (0, 6): {'bw': -72}, (0, 7): {'bw': -36}, (0, 8): {'bw': -25}, (0, 9): {'bw': -42}, (1, 2): {'bw': -52}, (1, 3): {'bw': -42}, (1, 4): {'bw': -57}, (1, 5): {'bw': -36}, (1, 6): {'bw': -45}, (1, 7): {'bw': -16}}, 'path_level': {(0, 3): {'latency': -0.5837575244763631}, (0, 4): {'latency': -4.314564235360752}, (0, 5): {'latency': -1.2944471063123268}, (0, 6): {'latency': -5.9069804461827715}, (0, 7): {'latency': -1.3498715315476444}, (0, 8): {'latency': -2.1688095871525026}, (0, 9): {'latency': -9.562904302985062}, (1, 2): {'latency': -4.659518528862053}, (1, 3): {'latency': -5.368799285253996}, (1, 4): {'latency': -8.926123853783462}, (1, 5): {'latency': -0.4339845360967498}, (1, 6): {'latency': -0.5717682432288793}, (1, 7): {'latency': 8.48093513561746}}}","{'node_level': {6: {'cpu': 0}, 9: {'cpu': 0}, 8: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}, (0, 9): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}, (1, 7): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 0}, (0, 9): {'latency': 0}, (1, 2): {'latency': 0}, (1, 3): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 0}, (1, 7): {'latency': 8.48093513561746}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,13.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,44.0,46185,7251,38934,0.0,0.0,2,33.10586933986429,44.0,7,7,False,"{6: 36, 0: 88, 3: 24, 1: 99, 5: 16, 2: 64, 4: 38}","{(0, 4): [(88, 29), (29, 38)], (0, 5): []}","{(6, 36): {'cpu': 20}, (0, 88): {'cpu': 19}, (3, 24): {'cpu': 16}, (1, 99): {'cpu': 19}, (5, 16): {'cpu': 15}, (2, 64): {'cpu': 6}, (4, 38): {'cpu': 11}}","{((0, 4), (88, 29)): {'bw': 10}, ((0, 4), (29, 38)): {'bw': 10}}",0.0,0.0,294.0,106.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3.6302516042279467,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -71}, 0: {'cpu': -63}, 3: {'cpu': -63}, 1: {'cpu': -77}, 5: {'cpu': -85}, 2: {'cpu': -85}, 4: {'cpu': -46}}, 'link_level': {(0, 4): {'bw': -66}, (0, 5): {'bw': -25}}, 'path_level': {(0, 4): {'latency': -9.257426035166938}, (0, 5): {'latency': 3.6302516042279467}}}","{'node_level': {6: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (0, 5): {'bw': 0}}, 'path_level': {(0, 4): {'latency': 0}, (0, 5): {'latency': 3.6302516042279467}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,2.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,52.328229919214216,46185,7251,38934,0.0,0.0,0,38.328229919214216,14.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
4,1,1,20.0,20.0,4389.862600325674,4389.862600325674,1.0,1.0,2,4,1,58.0,46165,7235,38930,0.002206592194180068,0.00010273796681559144,3,219.49313001628371,58.0,2,1,True,"{1: 36, 0: 88}","{(0, 1): [(88, 36)]}","{(1, 36): {'cpu': 12}, (0, 88): {'cpu': 4}}","{((0, 1), (88, 36)): {'bw': 4}}",20.0,20.0,20.0,16.0,4.0,16.0,4.0,16.0,4.0,0.0,1.0,4389.862600325674,4389.862600325674,219.49313001628371,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -79}, 0: {'cpu': -78}}, 'link_level': {(0, 1): {'bw': -87}}, 'path_level': {(0, 1): {'latency': -1.8512755521344597}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
5,2,2,86.0,86.0,98258.52707756743,98258.52707756743,1.0,1.0,2,5,1,73.0,46099,7208,38891,0.0059302165218591,0.0011044331432681354,4,1422.2524920794203,73.0,2,1,True,"{0: 36, 1: 88}","{(0, 1): [(36, 88)]}","{(0, 36): {'cpu': 18}, (1, 88): {'cpu': 9}}","{((0, 1), (36, 88)): {'bw': 39}}",66.0,66.0,66.0,27.0,39.0,27.0,39.0,27.0,39.0,0.0,1.0,93868.66447724175,93868.66447724175,1422.2524920794203,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -61}, 1: {'cpu': -69}}, 'link_level': {(0, 1): {'bw': -48}}, 'path_level': {(0, 1): {'latency': -8.303760440925716}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
5,2,2,86.0,86.0,98258.52707756743,98258.52707756743,1.0,1.0,2,6,0,77.10586933986428,46099,7208,38891,0.0059302165218591,0.0011044331432681354,2,33.10586933986429,44.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
6,3,3,158.0,194.0,115456.39566453244,124055.32995801493,0.8144329896907216,0.9306846848386707,5,7,1,82.0,45991,7172,38819,0.010895048958764253,0.0029537165459495585,5,238.85928593006952,82.0,3,2,True,"{2: 24, 1: 99, 0: 16}","{(0, 2): [(16, 46), (46, 24)], (1, 2): [(99, 47), (47, 24)]}","{(2, 24): {'cpu': 12}, (1, 99): {'cpu': 8}, (0, 16): {'cpu': 16}}","{((0, 2), (16, 46)): {'bw': 3}, ((0, 2), (46, 24)): {'bw': 3}, ((1, 2), (99, 47)): {'bw': 33}, ((1, 2), (47, 24)): {'bw': 33}}",108.0,72.0,72.0,36.0,36.0,36.0,36.0,36.0,72.0,36.0,0.6666666666666666,25796.802880447507,17197.868586965007,159.23952395337966,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 1: {'cpu': -88}, 0: {'cpu': -84}}, 'link_level': {(0, 2): {'bw': -47}, (1, 2): {'bw': -35}}, 'path_level': {(0, 2): {'latency': -7.991645236046816}, (1, 2): {'latency': -9.083291547453033}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (1, 2): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0
7,3,3,158.0,194.0,115456.39566453244,124055.32995801493,0.8144329896907216,0.9306846848386707,5,8,1,101.0,45991,7172,38819,0.010895048958764253,0.0029537165459495585,6,719.678975926222,101.0,9,19,False,"{6: 88, 7: 99, 4: 64, 3: 38, 5: 63, 8: 24, 0: 22, 2: 36, 1: 43}","{(0, 3): [(22, 24), (24, 1), (1, 38)], (0, 5): [(22, 47), (47, 63)], (0, 6): [(22, 90), (90, 88)], (0, 7): [(22, 31), (31, 44), (44, 99)], (1, 4): [(43, 14), (14, 64)], (1, 5): [(43, 63)], (1, 6): []}","{(6, 88): {'cpu': 14}, (7, 99): {'cpu': 16}, (4, 64): {'cpu': 18}, (3, 38): {'cpu': 12}, (5, 63): {'cpu': 6}, (8, 24): {'cpu': 11}, (0, 22): {'cpu': 6}, (2, 36): {'cpu': 20}, (1, 43): {'cpu': 3}}","{((0, 3), (22, 24)): {'bw': 30}, ((0, 3), (24, 1)): {'bw': 30}, ((0, 3), (1, 38)): {'bw': 30}, ((0, 5), (22, 47)): {'bw': 18}, ((0, 5), (47, 63)): {'bw': 18}, ((0, 6), (22, 90)): {'bw': 18}, ((0, 6), (90, 88)): {'bw': 18}, ((0, 7), (22, 31)): {'bw': 47}, ((0, 7), (31, 44)): {'bw': 47}, ((0, 7), (44, 99)): {'bw': 47}, ((1, 4), (43, 14)): {'bw': 8}, ((1, 4), (14, 64)): {'bw': 8}, ((1, 5), (43, 63)): {'bw': 18}}",0.0,0.0,604.0,106.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3.7548597584797445,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -55}, 7: {'cpu': -72}, 4: {'cpu': -73}, 3: {'cpu': -45}, 5: {'cpu': -89}, 8: {'cpu': -56}, 0: {'cpu': -86}, 2: {'cpu': -41}, 1: {'cpu': -55}}, 'link_level': {(0, 3): {'bw': -28}, (0, 5): {'bw': -50}, (0, 6): {'bw': -43}, (0, 7): {'bw': -30}, (1, 4): {'bw': -43}, (1, 5): {'bw': -70}, (1, 6): {'bw': -20}}, 'path_level': {(0, 3): {'latency': -3.6472886899891144}, (0, 5): {'latency': -4.832981774026889}, (0, 6): {'latency': -2.973853189101498}, (0, 7): {'latency': -4.494394550882454}, (1, 4): {'latency': -1.101338302726214}, (1, 5): {'latency': -8.436035593789862}, (1, 6): {'latency': 3.7548597584797445}}}","{'node_level': {6: {'cpu': 0}, 7: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 8: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 3.7548597584797445}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,7.0
8,3,3,158.0,194.0,115456.39566453244,124055.32995801493,0.8144329896907216,0.9306846848386707,5,9,1,109.0,45991,7172,38819,0.010895048958764253,0.0029537165459495585,7,738.317450729603,109.0,8,16,False,"{7: 88, 0: 99, 6: 64, 3: 38, 1: 63, 4: 24, 5: 22, 2: 36}","{(0, 1): [(99, 53), (53, 63)], (0, 2): [(99, 44), (44, 36)], (0, 3): [(99, 51), (51, 38)], (0, 4): [(99, 97), (97, 24)], (0, 5): [(99, 47), (47, 22)], (0, 6): [(99, 44), (44, 64)], (0, 7): [(99, 27), (27, 88)], (1, 2): []}","{(7, 88): {'cpu': 7}, (0, 99): {'cpu': 6}, (6, 64): {'cpu': 5}, (3, 38): {'cpu': 8}, (1, 63): {'cpu': 3}, (4, 24): {'cpu': 9}, (5, 22): {'cpu': 2}, (2, 36): {'cpu': 1}}","{((0, 1), (99, 53)): {'bw': 34}, ((0, 1), (53, 63)): {'bw': 34}, ((0, 2), (99, 44)): {'bw': 10}, ((0, 2), (44, 36)): {'bw': 10}, ((0, 3), (99, 51)): {'bw': 4}, ((0, 3), (51, 38)): {'bw': 4}, ((0, 4), (99, 97)): {'bw': 15}, ((0, 4), (97, 24)): {'bw': 15}, ((0, 5), (99, 47)): {'bw': 21}, ((0, 5), (47, 22)): {'bw': 21}, ((0, 6), (99, 44)): {'bw': 36}, ((0, 6), (44, 64)): {'bw': 36}, ((0, 7), (99, 27)): {'bw': 29}, ((0, 7), (27, 88)): {'bw': 29}}",0.0,0.0,419.0,41.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,22.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {7: {'cpu': -62}, 0: {'cpu': -82}, 6: {'cpu': -86}, 3: {'cpu': -49}, 1: {'cpu': -92}, 4: {'cpu': -58}, 5: {'cpu': -90}, 2: {'cpu': -60}}, 'link_level': {(0, 1): {'bw': -24}, (0, 2): {'bw': -73}, (0, 3): {'bw': -61}, (0, 4): {'bw': -57}, (0, 5): {'bw': -14}, (0, 6): {'bw': -44}, (0, 7): {'bw': -41}, (1, 2): {'bw': 22}}, 'path_level': {(0, 1): {'latency': -0.15241866168048723}, (0, 2): {'latency': -2.230239359736016}, (0, 3): {'latency': -1.5297605386639628}, (0, 4): {'latency': -2.7996369625625763}, (0, 5): {'latency': -1.0720693450888792}, (0, 6): {'latency': -1.901960111365936}, (0, 7): {'latency': -9.077653120508167}, (1, 2): {'latency': 5.8839928100137096}}}","{'node_level': {7: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 2): {'bw': 22}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (1, 2): {'latency': 5.8839928100137096}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,8.0,8.0
