v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,11.0,44538,7580,36958,0.0,0.0,0,520.6637651709117,11.0,10,19,False,"{2: 51, 8: 61, 6: 8, 7: 11, 9: 15, 0: 29, 3: 68, 4: 93, 1: 83, 5: 34}","{(0, 3): []}","{(2, 51): {'cpu': 16}, (8, 61): {'cpu': 15}, (6, 8): {'cpu': 12}, (7, 11): {'cpu': 12}, (9, 15): {'cpu': 11}, (0, 29): {'cpu': 10}, (3, 68): {'cpu': 8}, (4, 93): {'cpu': 8}, (1, 83): {'cpu': 7}, (5, 34): {'cpu': 4}}",{},0.0,0.0,691.0,103.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.726602980018587,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 8: {'cpu': -81}, 6: {'cpu': -78}, 7: {'cpu': -87}, 9: {'cpu': -86}, 0: {'cpu': -73}, 3: {'cpu': -92}, 4: {'cpu': -85}, 1: {'cpu': -83}, 5: {'cpu': -92}}, 'link_level': {(0, 3): {'bw': -27}}, 'path_level': {(0, 3): {'latency': 5.726602980018587}}}","{'node_level': {2: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 9: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 5.726602980018587}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,1.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,25.0,44538,7580,36958,0.0,0.0,1,1583.2089406321106,25.0,10,17,False,"{6: 51, 1: 61, 2: 8, 7: 11, 0: 15, 3: 29, 5: 68, 9: 93, 8: 83, 4: 34}","{(0, 1): [(15, 57), (57, 61)], (0, 4): [(15, 5), (5, 34)], (0, 6): [(15, 5), (5, 13), (13, 51)], (1, 2): [(61, 31), (31, 23), (23, 8)], (1, 5): [(61, 53), (53, 68)], (1, 9): [(61, 60), (60, 93)], (2, 3): [(8, 19), (19, 29)], (2, 4): [(8, 23), (23, 34)], (2, 6): [(8, 11), (11, 59), (59, 51)], (2, 8): [(8, 28), (28, 83)], (3, 4): [(29, 12), (12, 16), (16, 34)], (4, 6): [(34, 3), (3, 24), (24, 51)], (4, 7): [(34, 5), (5, 11)], (5, 7): [(68, 14), (14, 11)], (6, 8): [(51, 80), (80, 83)], (7, 8): [(11, 83)], (8, 9): []}","{(6, 51): {'cpu': 20}, (1, 61): {'cpu': 19}, (2, 8): {'cpu': 18}, (7, 11): {'cpu': 18}, (0, 15): {'cpu': 16}, (3, 29): {'cpu': 12}, (5, 68): {'cpu': 11}, (9, 93): {'cpu': 9}, (8, 83): {'cpu': 4}, (4, 34): {'cpu': 1}}","{((0, 1), (15, 57)): {'bw': 19}, ((0, 1), (57, 61)): {'bw': 19}, ((0, 4), (15, 5)): {'bw': 43}, ((0, 4), (5, 34)): {'bw': 43}, ((0, 6), (15, 5)): {'bw': 9}, ((0, 6), (5, 13)): {'bw': 9}, ((0, 6), (13, 51)): {'bw': 9}, ((1, 2), (61, 31)): {'bw': 45}, ((1, 2), (31, 23)): {'bw': 45}, ((1, 2), (23, 8)): {'bw': 45}, ((1, 5), (61, 53)): {'bw': 49}, ((1, 5), (53, 68)): {'bw': 49}, ((1, 9), (61, 60)): {'bw': 29}, ((1, 9), (60, 93)): {'bw': 29}, ((2, 3), (8, 19)): {'bw': 29}, ((2, 3), (19, 29)): {'bw': 29}, ((2, 4), (8, 23)): {'bw': 28}, ((2, 4), (23, 34)): {'bw': 28}, ((2, 6), (8, 11)): {'bw': 15}, ((2, 6), (11, 59)): {'bw': 15}, ((2, 6), (59, 51)): {'bw': 15}, ((2, 8), (8, 28)): {'bw': 44}, ((2, 8), (28, 83)): {'bw': 44}, ((3, 4), (29, 12)): {'bw': 20}, ((3, 4), (12, 16)): {'bw': 20}, ((3, 4), (16, 34)): {'bw': 20}, ((4, 6), (34, 3)): {'bw': 9}, ((4, 6), (3, 24)): {'bw': 9}, ((4, 6), (24, 51)): {'bw': 9}, ((4, 7), (34, 5)): {'bw': 47}, ((4, 7), (5, 11)): {'bw': 47}, ((5, 7), (68, 14)): {'bw': 25}, ((5, 7), (14, 11)): {'bw': 25}, ((6, 8), (51, 80)): {'bw': 3}, ((6, 8), (80, 83)): {'bw': 3}, ((7, 8), (11, 83)): {'bw': 32}}",0.0,0.0,604.0,128.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.02381391252195,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -80}, 1: {'cpu': -77}, 2: {'cpu': -72}, 7: {'cpu': -81}, 0: {'cpu': -81}, 3: {'cpu': -71}, 5: {'cpu': -89}, 9: {'cpu': -84}, 8: {'cpu': -86}, 4: {'cpu': -95}}, 'link_level': {(0, 1): {'bw': -47}, (0, 4): {'bw': -10}, (0, 6): {'bw': -1}, (1, 2): {'bw': -16}, (1, 5): {'bw': -3}, (1, 9): {'bw': -21}, (2, 3): {'bw': -27}, (2, 4): {'bw': -1}, (2, 6): {'bw': -40}, (2, 8): {'bw': -15}, (3, 4): {'bw': -32}, (4, 6): {'bw': -43}, (4, 7): {'bw': -1}, (5, 7): {'bw': -36}, (6, 8): {'bw': -71}, (7, 8): {'bw': -58}, (8, 9): {'bw': -34}}, 'path_level': {(0, 1): {'latency': -10.011093570071074}, (0, 4): {'latency': -11.478875082560823}, (0, 6): {'latency': -0.9320008194457721}, (1, 2): {'latency': -1.151963218199489}, (1, 5): {'latency': -3.602386064608069}, (1, 9): {'latency': -1.211866794605231}, (2, 3): {'latency': -5.315866653668916}, (2, 4): {'latency': -7.229369874387382}, (2, 6): {'latency': -4.432309876524998}, (2, 8): {'latency': -2.537423010158452}, (3, 4): {'latency': -4.3538146328910585}, (4, 6): {'latency': -2.0389159479033605}, (4, 7): {'latency': -4.211167906296395}, (5, 7): {'latency': -1.0937128495425412}, (6, 8): {'latency': -1.3522906576083122}, (7, 8): {'latency': -5.011723604620234}, (8, 9): {'latency': 6.02381391252195}}}","{'node_level': {6: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 9: {'cpu': 0}, 8: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}, (1, 9): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 6): {'bw': 0}, (2, 8): {'bw': 0}, (3, 4): {'bw': 0}, (4, 6): {'bw': 0}, (4, 7): {'bw': 0}, (5, 7): {'bw': 0}, (6, 8): {'bw': 0}, (7, 8): {'bw': 0}, (8, 9): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 4): {'latency': 0}, (0, 6): {'latency': 0}, (1, 2): {'latency': 0}, (1, 5): {'latency': 0}, (1, 9): {'latency': 0}, (2, 3): {'latency': 0}, (2, 4): {'latency': 0}, (2, 6): {'latency': 0}, (2, 8): {'latency': 0}, (3, 4): {'latency': 0}, (4, 6): {'latency': 0}, (4, 7): {'latency': 0}, (5, 7): {'latency': 0}, (6, 8): {'latency': 0}, (7, 8): {'latency': 0}, (8, 9): {'latency': 6.02381391252195}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,17.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,41.0,44538,7580,36958,0.0,0.0,2,813.4246276820088,41.0,8,17,False,"{1: 51, 4: 61, 6: 8, 2: 11, 0: 15, 3: 29, 7: 68, 5: 93}","{(0, 1): [(15, 5), (5, 77), (77, 51)], (0, 3): [(15, 43), (43, 29)], (0, 6): []}","{(1, 51): {'cpu': 20}, (4, 61): {'cpu': 20}, (6, 8): {'cpu': 18}, (2, 11): {'cpu': 17}, (0, 15): {'cpu': 8}, (3, 29): {'cpu': 3}, (7, 68): {'cpu': 2}, (5, 93): {'cpu': 1}}","{((0, 1), (15, 5)): {'bw': 42}, ((0, 1), (5, 77)): {'bw': 42}, ((0, 1), (77, 51)): {'bw': 42}, ((0, 3), (15, 43)): {'bw': 23}, ((0, 3), (43, 29)): {'bw': 23}}",0.0,0.0,581.0,89.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,11.402429932828445,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -80}, 4: {'cpu': -76}, 6: {'cpu': -72}, 2: {'cpu': -82}, 0: {'cpu': -89}, 3: {'cpu': -80}, 7: {'cpu': -98}, 5: {'cpu': -92}}, 'link_level': {(0, 1): {'bw': -11}, (0, 3): {'bw': -29}, (0, 6): {'bw': 5}}, 'path_level': {(0, 1): {'latency': -0.09473110089536263}, (0, 3): {'latency': -6.767308031477986}, (0, 6): {'latency': 11.402429932828445}}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 5}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (0, 6): {'latency': 11.402429932828445}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,8.0,3.0
4,1,1,119.0,231.0,15503.773847039318,30095.56099719397,0.5151515151515151,0.5151515151515151,4,3,1,58.0,44307,7526,36781,0.0071240105540897325,0.004789220195898003,3,130.28381384066654,58.0,4,4,True,"{3: 51, 0: 61, 2: 8, 1: 11}","{(0, 1): [(61, 31), (31, 11)], (0, 2): [(61, 31), (31, 11), (11, 8)], (1, 3): [(11, 80), (80, 51)], (2, 3): [(8, 23), (23, 91), (91, 51)]}","{(3, 51): {'cpu': 17}, (0, 61): {'cpu': 16}, (2, 8): {'cpu': 11}, (1, 11): {'cpu': 10}}","{((0, 1), (61, 31)): {'bw': 2}, ((0, 1), (31, 11)): {'bw': 2}, ((0, 2), (61, 31)): {'bw': 39}, ((0, 2), (31, 11)): {'bw': 39}, ((0, 2), (11, 8)): {'bw': 39}, ((1, 3), (11, 80)): {'bw': 16}, ((1, 3), (80, 51)): {'bw': 16}, ((2, 3), (8, 23)): {'bw': 8}, ((2, 3), (23, 91)): {'bw': 8}, ((2, 3), (91, 51)): {'bw': 8}}",231.0,119.0,119.0,54.0,65.0,54.0,65.0,54.0,177.0,112.0,0.5151515151515151,30095.56099719397,15503.773847039318,67.1159040997373,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -83}, 0: {'cpu': -80}, 2: {'cpu': -79}, 1: {'cpu': -89}}, 'link_level': {(0, 1): {'bw': -59}, (0, 2): {'bw': -16}, (1, 3): {'bw': -35}, (2, 3): {'bw': -65}}, 'path_level': {(0, 1): {'latency': -4.121265668046522}, (0, 2): {'latency': -2.1510967568671813}, (1, 3): {'latency': -0.29959784878224527}, (2, 3): {'latency': -2.3762671077092516}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 3): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (1, 3): {'latency': 0}, (2, 3): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,4.0,4.0
5,1,1,119.0,231.0,15503.773847039318,30095.56099719397,0.5151515151515151,0.5151515151515151,4,4,1,70.0,44307,7526,36781,0.0071240105540897325,0.004789220195898003,4,1056.8178906254595,70.0,10,23,False,"{2: 15, 1: 29, 4: 68, 6: 93, 7: 83, 5: 34, 0: 41, 9: 60, 3: 24, 8: 25}","{(0, 1): [(41, 37), (37, 29)], (0, 2): []}","{(2, 15): {'cpu': 19}, (1, 29): {'cpu': 18}, (4, 68): {'cpu': 18}, (6, 93): {'cpu': 14}, (7, 83): {'cpu': 14}, (5, 34): {'cpu': 9}, (0, 41): {'cpu': 6}, (9, 60): {'cpu': 4}, (3, 24): {'cpu': 2}, (8, 25): {'cpu': 1}}","{((0, 1), (41, 37)): {'bw': 11}, ((0, 1), (37, 29)): {'bw': 11}}",0.0,0.0,733.0,105.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.920345627159616,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -78}, 1: {'cpu': -65}, 4: {'cpu': -82}, 6: {'cpu': -79}, 7: {'cpu': -76}, 5: {'cpu': -87}, 0: {'cpu': -90}, 9: {'cpu': -87}, 3: {'cpu': -90}, 8: {'cpu': -92}}, 'link_level': {(0, 1): {'bw': -50}, (0, 2): {'bw': -15}}, 'path_level': {(0, 1): {'latency': -9.525635580333606}, (0, 2): {'latency': 7.920345627159616}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 9: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 7.920345627159616}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,2.0
6,1,1,119.0,231.0,15503.773847039318,30095.56099719397,0.5151515151515151,0.5151515151515151,4,5,1,83.0,44307,7526,36781,0.0071240105540897325,0.004789220195898003,5,448.85271033200013,83.0,9,21,False,"{1: 15, 6: 29, 0: 68, 3: 93, 4: 83, 8: 34, 2: 41, 5: 60, 7: 24}","{(0, 2): [(68, 23), (23, 41)], (0, 3): [(68, 14), (14, 65), (65, 93)], (0, 4): [(68, 80), (80, 83)], (0, 5): [(68, 94), (94, 60)], (0, 7): [(68, 38), (38, 18), (18, 24)], (0, 8): []}","{(1, 15): {'cpu': 14}, (6, 29): {'cpu': 14}, (0, 68): {'cpu': 13}, (3, 93): {'cpu': 13}, (4, 83): {'cpu': 11}, (8, 34): {'cpu': 8}, (2, 41): {'cpu': 6}, (5, 60): {'cpu': 3}, (7, 24): {'cpu': 3}}","{((0, 2), (68, 23)): {'bw': 7}, ((0, 2), (23, 41)): {'bw': 7}, ((0, 3), (68, 14)): {'bw': 29}, ((0, 3), (14, 65)): {'bw': 29}, ((0, 3), (65, 93)): {'bw': 29}, ((0, 4), (68, 80)): {'bw': 44}, ((0, 4), (80, 83)): {'bw': 44}, ((0, 5), (68, 94)): {'bw': 38}, ((0, 5), (94, 60)): {'bw': 38}, ((0, 7), (68, 38)): {'bw': 37}, ((0, 7), (38, 18)): {'bw': 37}, ((0, 7), (18, 24)): {'bw': 37}}",0.0,0.0,560.0,85.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,6.170526108539186,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -83}, 6: {'cpu': -69}, 0: {'cpu': -87}, 3: {'cpu': -80}, 4: {'cpu': -79}, 8: {'cpu': -88}, 2: {'cpu': -90}, 5: {'cpu': -88}, 7: {'cpu': -89}}, 'link_level': {(0, 2): {'bw': -67}, (0, 3): {'bw': -32}, (0, 4): {'bw': -15}, (0, 5): {'bw': -14}, (0, 7): {'bw': -29}, (0, 8): {'bw': -48}}, 'path_level': {(0, 2): {'latency': -3.7530717870803345}, (0, 3): {'latency': -0.9967609132720678}, (0, 4): {'latency': -6.47155393852465}, (0, 5): {'latency': -2.6172667855620446}, (0, 7): {'latency': -2.1553506103581803}, (0, 8): {'latency': 6.170526108539186}}}","{'node_level': {1: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 8: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 6.170526108539186}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,6.0
7,1,1,119.0,231.0,15503.773847039318,30095.56099719397,0.5151515151515151,0.5151515151515151,4,6,1,99.0,44307,7526,36781,0.0071240105540897325,0.004789220195898003,6,771.2922291675746,99.0,4,5,False,"{3: 15, 1: 29, 2: 68, 0: 93}","{(0, 1): [(93, 60), (60, 29)], (0, 2): [(93, 22), (22, 47), (47, 68)], (0, 3): []}","{(3, 15): {'cpu': 15}, (1, 29): {'cpu': 12}, (2, 68): {'cpu': 11}, (0, 93): {'cpu': 8}}","{((0, 1), (93, 60)): {'bw': 50}, ((0, 1), (60, 29)): {'bw': 50}, ((0, 2), (93, 22)): {'bw': 6}, ((0, 2), (22, 47)): {'bw': 6}, ((0, 2), (47, 68)): {'bw': 6}}",0.0,0.0,151.0,46.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.445874911834145,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -82}, 1: {'cpu': -71}, 2: {'cpu': -89}, 0: {'cpu': -85}}, 'link_level': {(0, 1): {'bw': -27}, (0, 2): {'bw': -47}, (0, 3): {'bw': -22}}, 'path_level': {(0, 1): {'latency': -1.6054822864258913}, (0, 2): {'latency': -0.7408507540506886}, (0, 3): {'latency': 5.445874911834145}}}","{'node_level': {3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 5.445874911834145}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,4.0,3.0
8,2,2,228.0,407.0,56901.73764398278,96939.97960510268,0.5601965601965602,0.586979055244072,7,7,1,114.0,44131,7484,36647,0.012664907651715018,0.008414957519346289,7,379.79783299948133,114.0,3,2,True,"{0: 15, 1: 29, 2: 68}","{(0, 1): [(15, 43), (43, 29)], (0, 2): [(15, 38), (38, 68)]}","{(0, 15): {'cpu': 19}, (1, 29): {'cpu': 16}, (2, 68): {'cpu': 7}}","{((0, 1), (15, 43)): {'bw': 47}, ((0, 1), (43, 29)): {'bw': 47}, ((0, 2), (15, 38)): {'bw': 20}, ((0, 2), (38, 68)): {'bw': 20}}",176.0,109.0,109.0,42.0,67.0,42.0,67.0,42.0,134.0,67.0,0.6193181818181818,66844.41860790871,41397.96379694346,235.21570339172422,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -78}, 1: {'cpu': -67}, 2: {'cpu': -93}}, 'link_level': {(0, 1): {'bw': -5}, (0, 2): {'bw': -46}}, 'path_level': {(0, 1): {'latency': -8.168756242921116}, (0, 2): {'latency': -10.564103198985293}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0
9,3,3,466.0,831.0,467587.54838654527,828581.9281548779,0.5607701564380265,0.5643226487304515,14,8,1,127.0,43707,7398,36309,0.024010554089709757,0.017560474051626196,8,1725.5706333721112,127.0,7,10,True,"{5: 93, 4: 83, 1: 34, 2: 41, 0: 60, 3: 24, 6: 25}","{(0, 1): [(60, 0), (0, 7), (7, 34)], (0, 3): [(60, 35), (35, 18), (18, 24)], (0, 5): [(60, 93)], (1, 5): [(34, 32), (32, 93)], (1, 6): [(34, 44), (44, 25)], (2, 3): [(41, 18), (18, 24)], (2, 4): [(41, 58), (58, 83)], (2, 5): [(41, 65), (65, 93)], (4, 5): [(83, 58), (58, 22), (22, 93)], (4, 6): [(83, 11), (11, 49), (49, 25)]}","{(5, 93): {'cpu': 19}, (4, 83): {'cpu': 15}, (1, 34): {'cpu': 14}, (2, 41): {'cpu': 14}, (0, 60): {'cpu': 12}, (3, 24): {'cpu': 9}, (6, 25): {'cpu': 3}}","{((0, 1), (60, 0)): {'bw': 2}, ((0, 1), (0, 7)): {'bw': 2}, ((0, 1), (7, 34)): {'bw': 2}, ((0, 3), (60, 35)): {'bw': 3}, ((0, 3), (35, 18)): {'bw': 3}, ((0, 3), (18, 24)): {'bw': 3}, ((0, 5), (60, 93)): {'bw': 4}, ((1, 5), (34, 32)): {'bw': 21}, ((1, 5), (32, 93)): {'bw': 21}, ((1, 6), (34, 44)): {'bw': 1}, ((1, 6), (44, 25)): {'bw': 1}, ((2, 3), (41, 18)): {'bw': 25}, ((2, 3), (18, 24)): {'bw': 25}, ((2, 4), (41, 58)): {'bw': 42}, ((2, 4), (58, 83)): {'bw': 42}, ((2, 5), (41, 65)): {'bw': 21}, ((2, 5), (65, 93)): {'bw': 21}, ((4, 5), (83, 58)): {'bw': 22}, ((4, 5), (58, 22)): {'bw': 22}, ((4, 5), (22, 93)): {'bw': 22}, ((4, 6), (83, 11)): {'bw': 11}, ((4, 6), (11, 49)): {'bw': 11}, ((4, 6), (49, 25)): {'bw': 11}}",424.0,238.0,238.0,86.0,152.0,86.0,152.0,86.0,338.0,186.0,0.5613207547169812,731641.9485497752,410685.81074256246,968.5986102418926,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -74}, 4: {'cpu': -75}, 1: {'cpu': -82}, 2: {'cpu': -82}, 0: {'cpu': -79}, 3: {'cpu': -83}, 6: {'cpu': -90}}, 'link_level': {(0, 1): {'bw': -64}, (0, 3): {'bw': -68}, (0, 5): {'bw': -73}, (1, 5): {'bw': -47}, (1, 6): {'bw': -53}, (2, 3): {'bw': -37}, (2, 4): {'bw': -30}, (2, 5): {'bw': -62}, (4, 5): {'bw': -16}, (4, 6): {'bw': -71}}, 'path_level': {(0, 1): {'latency': -1.2078196947727342}, (0, 3): {'latency': -3.1686729958469924}, (0, 5): {'latency': -6.016130389689669}, (1, 5): {'latency': -0.6217693677226395}, (1, 6): {'latency': -2.2116156708115176}, (2, 3): {'latency': -7.023867930681771}, (2, 4): {'latency': -3.9533851300534497}, (2, 5): {'latency': -0.9602366418143973}, (4, 5): {'latency': -1.1828361807141867}, (4, 6): {'latency': -3.1160464112630253}}}","{'node_level': {5: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 5): {'bw': 0}, (4, 5): {'bw': 0}, (4, 6): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (0, 5): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 0}, (2, 3): {'latency': 0}, (2, 4): {'latency': 0}, (2, 5): {'latency': 0}, (4, 5): {'latency': 0}, (4, 6): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,7.0,10.0
10,3,3,466.0,831.0,467587.54838654527,828581.9281548779,0.5607701564380265,0.5643226487304515,14,9,1,133.0,43707,7398,36309,0.024010554089709757,0.017560474051626196,9,427.7783929664227,133.0,6,9,False,"{3: 11, 0: 51, 2: 61, 5: 8, 1: 26, 4: 68}","{(0, 1): [(51, 13), (13, 26)], (0, 2): [(51, 61)], (0, 3): [(51, 80), (80, 11)], (0, 4): [(51, 46), (46, 10), (10, 68)], (1, 4): [(26, 46), (46, 10), (10, 68)], (1, 5): []}","{(3, 11): {'cpu': 16}, (0, 51): {'cpu': 10}, (2, 61): {'cpu': 10}, (5, 8): {'cpu': 5}, (1, 26): {'cpu': 4}, (4, 68): {'cpu': 4}}","{((0, 1), (51, 13)): {'bw': 14}, ((0, 1), (13, 26)): {'bw': 14}, ((0, 2), (51, 61)): {'bw': 13}, ((0, 3), (51, 80)): {'bw': 28}, ((0, 3), (80, 11)): {'bw': 28}, ((0, 4), (51, 46)): {'bw': 34}, ((0, 4), (46, 10)): {'bw': 34}, ((0, 4), (10, 68)): {'bw': 34}, ((1, 4), (26, 46)): {'bw': 38}, ((1, 4), (46, 10)): {'bw': 38}, ((1, 4), (10, 68)): {'bw': 38}}",0.0,0.0,237.0,49.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.704184765038564,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -73}, 0: {'cpu': -73}, 2: {'cpu': -70}, 5: {'cpu': -74}, 1: {'cpu': -85}, 4: {'cpu': -89}}, 'link_level': {(0, 1): {'bw': -55}, (0, 2): {'bw': -79}, (0, 3): {'bw': -7}, (0, 4): {'bw': -49}, (1, 4): {'bw': -11}, (1, 5): {'bw': -59}}, 'path_level': {(0, 1): {'latency': -4.287102520865361}, (0, 2): {'latency': -7.811917426102859}, (0, 3): {'latency': -1.888624645337782}, (0, 4): {'latency': -6.265626287793475}, (1, 4): {'latency': -4.731707261748231}, (1, 5): {'latency': 4.704184765038564}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 4.704184765038564}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,6.0
