v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,14.0,46185,7251,38934,0.0,0.0,0,38.328229919214216,14.0,7,12,False,"{5: 27, 6: 43, 2: 24, 0: 44, 3: 36, 4: 57, 1: 16}","{(0, 1): [(44, 21), (21, 16)], (0, 4): [(44, 79), (79, 57)], (0, 5): [(44, 49), (49, 27)], (0, 6): [(44, 25), (25, 43)], (1, 4): [(16, 30), (30, 57)], (1, 5): [(16, 46), (46, 27)], (2, 3): [(24, 1), (1, 76), (76, 36)], (2, 5): [(24, 20), (20, 27)], (2, 6): [(24, 47), (47, 43)], (3, 5): [(36, 88), (88, 27)], (4, 6): []}","{(5, 27): {'cpu': 1}, (6, 43): {'cpu': 10}, (2, 24): {'cpu': 13}, (0, 44): {'cpu': 9}, (3, 36): {'cpu': 17}, (4, 57): {'cpu': 1}, (1, 16): {'cpu': 12}}","{((0, 1), (44, 21)): {'bw': 25}, ((0, 1), (21, 16)): {'bw': 25}, ((0, 4), (44, 79)): {'bw': 22}, ((0, 4), (79, 57)): {'bw': 22}, ((0, 5), (44, 49)): {'bw': 28}, ((0, 5), (49, 27)): {'bw': 28}, ((0, 6), (44, 25)): {'bw': 47}, ((0, 6), (25, 43)): {'bw': 47}, ((1, 4), (16, 30)): {'bw': 36}, ((1, 4), (30, 57)): {'bw': 36}, ((1, 5), (16, 46)): {'bw': 5}, ((1, 5), (46, 27)): {'bw': 5}, ((2, 3), (24, 1)): {'bw': 33}, ((2, 3), (1, 76)): {'bw': 33}, ((2, 3), (76, 36)): {'bw': 33}, ((2, 5), (24, 20)): {'bw': 46}, ((2, 5), (20, 27)): {'bw': 46}, ((2, 6), (24, 47)): {'bw': 25}, ((2, 6), (47, 43)): {'bw': 25}, ((3, 5), (36, 88)): {'bw': 39}, ((3, 5), (88, 27)): {'bw': 39}}",0.0,0.0,438.0,63.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,16.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -53}, 6: {'cpu': -48}, 2: {'cpu': -66}, 0: {'cpu': -65}, 3: {'cpu': -74}, 4: {'cpu': -73}, 1: {'cpu': -88}}, 'link_level': {(0, 1): {'bw': -43}, (0, 4): {'bw': -35}, (0, 5): {'bw': -23}, (0, 6): {'bw': -24}, (1, 4): {'bw': -21}, (1, 5): {'bw': -47}, (2, 3): {'bw': -22}, (2, 5): {'bw': -25}, (2, 6): {'bw': -62}, (3, 5): {'bw': -52}, (4, 6): {'bw': 16}}, 'path_level': {(0, 1): {'latency': -1.0637069586246088}, (0, 4): {'latency': -0.025025277967672288}, (0, 5): {'latency': -1.94526094399178}, (0, 6): {'latency': -0.14527584114930736}, (1, 4): {'latency': -8.387293306346383}, (1, 5): {'latency': -0.37206896876361206}, (2, 3): {'latency': -6.355639631652606}, (2, 5): {'latency': -0.23434221113460474}, (2, 6): {'latency': -3.349224002139537}, (3, 5): {'latency': -4.337579630213627}, (4, 6): {'latency': 5.122877553522772}}}","{'node_level': {5: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (4, 6): {'bw': 16}}, 'path_level': {(0, 1): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 0}, (2, 3): {'latency': 0}, (2, 5): {'latency': 0}, (2, 6): {'latency': 0}, (3, 5): {'latency': 0}, (4, 6): {'latency': 5.122877553522772}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,11.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,29.0,46185,7251,38934,0.0,0.0,1,773.1176599127975,29.0,10,24,False,"{0: 27, 5: 43, 1: 24, 7: 44, 9: 36, 6: 57, 2: 16, 8: 88, 3: 25, 4: 38}","{(0, 3): [(27, 67), (67, 25)], (0, 4): [(27, 49), (49, 38)], (0, 5): [(27, 14), (14, 43)], (0, 6): [(27, 14), (14, 57)], (0, 7): [(27, 99), (99, 44)], (0, 8): [(27, 88)], (0, 9): [(27, 77), (77, 36)], (1, 2): [(24, 46), (46, 16)], (1, 3): [(24, 3), (3, 13), (13, 25)], (1, 4): [(24, 1), (1, 38)], (1, 5): [(24, 1), (1, 38), (38, 43)], (1, 6): []}","{(0, 27): {'cpu': 6}, (5, 43): {'cpu': 1}, (1, 24): {'cpu': 7}, (7, 44): {'cpu': 4}, (9, 36): {'cpu': 13}, (6, 57): {'cpu': 17}, (2, 16): {'cpu': 5}, (8, 88): {'cpu': 15}, (3, 25): {'cpu': 3}, (4, 38): {'cpu': 11}}","{((0, 3), (27, 67)): {'bw': 49}, ((0, 3), (67, 25)): {'bw': 49}, ((0, 4), (27, 49)): {'bw': 6}, ((0, 4), (49, 38)): {'bw': 6}, ((0, 5), (27, 14)): {'bw': 50}, ((0, 5), (14, 43)): {'bw': 50}, ((0, 6), (27, 14)): {'bw': 11}, ((0, 6), (14, 57)): {'bw': 11}, ((0, 7), (27, 99)): {'bw': 44}, ((0, 7), (99, 44)): {'bw': 44}, ((0, 8), (27, 88)): {'bw': 47}, ((0, 9), (27, 77)): {'bw': 28}, ((0, 9), (77, 36)): {'bw': 28}, ((1, 2), (24, 46)): {'bw': 34}, ((1, 2), (46, 16)): {'bw': 34}, ((1, 3), (24, 3)): {'bw': 9}, ((1, 3), (3, 13)): {'bw': 9}, ((1, 3), (13, 25)): {'bw': 9}, ((1, 4), (24, 1)): {'bw': 5}, ((1, 4), (1, 38)): {'bw': 5}, ((1, 5), (24, 1)): {'bw': 40}, ((1, 5), (1, 38)): {'bw': 40}, ((1, 5), (38, 43)): {'bw': 40}}",0.0,0.0,753.0,82.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3.0133068922518094,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -48}, 5: {'cpu': -57}, 1: {'cpu': -72}, 7: {'cpu': -70}, 9: {'cpu': -78}, 6: {'cpu': -57}, 2: {'cpu': -95}, 8: {'cpu': -67}, 3: {'cpu': -61}, 4: {'cpu': -46}}, 'link_level': {(0, 3): {'bw': -41}, (0, 4): {'bw': -44}, (0, 5): {'bw': -1}, (0, 6): {'bw': -13}, (0, 7): {'bw': -26}, (0, 8): {'bw': -49}, (0, 9): {'bw': -52}, (1, 2): {'bw': -16}, (1, 3): {'bw': -44}, (1, 4): {'bw': -53}, (1, 5): {'bw': -13}, (1, 6): {'bw': -27}}, 'path_level': {(0, 3): {'latency': -0.052995327937543024}, (0, 4): {'latency': -3.276383357883189}, (0, 5): {'latency': -4.335374676893172}, (0, 6): {'latency': -9.200194442455324}, (0, 7): {'latency': -2.7734985799484817}, (0, 8): {'latency': -3.768824772872108}, (0, 9): {'latency': -4.928470135457969}, (1, 2): {'latency': -1.7556148689641429}, (1, 3): {'latency': -6.175409436326202}, (1, 4): {'latency': -8.39649950317404}, (1, 5): {'latency': -0.34913887022561774}, (1, 6): {'latency': 3.0133068922518094}}}","{'node_level': {0: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 9: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}, (0, 9): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 0}, (0, 9): {'latency': 0}, (1, 2): {'latency': 0}, (1, 3): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 3.0133068922518094}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,12.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,44.0,46185,7251,38934,0.0,0.0,2,33.10586933986429,44.0,7,7,False,"{0: 27, 6: 43, 3: 24, 2: 44, 5: 36, 1: 57, 4: 16}","{(0, 4): [(27, 34), (34, 16)], (0, 5): [(27, 88), (88, 36)], (0, 6): [(27, 14), (14, 43)], (1, 2): []}","{(0, 27): {'cpu': 19}, (6, 43): {'cpu': 20}, (3, 24): {'cpu': 16}, (2, 44): {'cpu': 6}, (5, 36): {'cpu': 15}, (1, 57): {'cpu': 19}, (4, 16): {'cpu': 11}}","{((0, 4), (27, 34)): {'bw': 10}, ((0, 4), (34, 16)): {'bw': 10}, ((0, 5), (27, 88)): {'bw': 43}, ((0, 5), (88, 36)): {'bw': 43}, ((0, 6), (27, 14)): {'bw': 14}, ((0, 6), (14, 43)): {'bw': 14}}",0.0,0.0,294.0,106.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.436857119492392,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -35}, 6: {'cpu': -38}, 3: {'cpu': -63}, 2: {'cpu': -68}, 5: {'cpu': -76}, 1: {'cpu': -55}, 4: {'cpu': -89}}, 'link_level': {(0, 4): {'bw': -54}, (0, 5): {'bw': -48}, (0, 6): {'bw': -37}, (1, 2): {'bw': -55}}, 'path_level': {(0, 4): {'latency': -6.0161255605786295}, (0, 5): {'latency': -0.38480250767054525}, (0, 6): {'latency': -3.4565140279737}, (1, 2): {'latency': 5.436857119492392}}}","{'node_level': {0: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (1, 2): {'latency': 5.436857119492392}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,4.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,52.328229919214216,46185,7251,38934,0.0,0.0,0,38.328229919214216,14.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,58.0,46185,7251,38934,0.0,0.0,3,219.49313001628371,58.0,2,1,False,"{1: 27, 0: 43}","{(0, 1): []}","{(1, 27): {'cpu': 12}, (0, 43): {'cpu': 4}}",{},0.0,0.0,20.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.346046515666049,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -42}, 0: {'cpu': -54}}, 'link_level': {(0, 1): {'bw': -51}}, 'path_level': {(0, 1): {'latency': 7.346046515666049}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 7.346046515666049}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,2.0,1.0
5,1,1,66.0,105.0,93868.66447724175,149336.51166833914,0.6285714285714286,0.6285714285714286,2,5,1,73.0,46080,7224,38856,0.0037236243276789205,0.0020033903529048658,4,1422.2524920794203,73.0,2,1,True,"{0: 27, 1: 43}","{(0, 1): [(27, 14), (14, 43)]}","{(0, 27): {'cpu': 18}, (1, 43): {'cpu': 9}}","{((0, 1), (27, 14)): {'bw': 39}, ((0, 1), (14, 43)): {'bw': 39}}",105.0,66.0,66.0,27.0,39.0,27.0,39.0,27.0,78.0,39.0,0.6285714285714286,149336.51166833914,93868.66447724175,893.9872807356356,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -36}, 1: {'cpu': -49}}, 'link_level': {(0, 1): {'bw': -12}}, 'path_level': {(0, 1): {'latency': -6.268621653794078}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
5,1,1,66.0,105.0,93868.66447724175,149336.51166833914,0.6285714285714286,0.6285714285714286,2,6,0,77.10586933986428,46080,7224,38856,0.0037236243276789205,0.0020033903529048658,2,33.10586933986429,44.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
6,2,2,138.0,213.0,111066.53306420676,175133.31454878664,0.647887323943662,0.6341827844140249,3,7,1,82.0,45972,7188,38784,0.008688456764584185,0.0038526737555864,5,238.85928593006952,82.0,3,2,True,"{2: 27, 1: 24, 0: 43}","{(0, 2): [(43, 14), (14, 27)], (1, 2): [(24, 20), (20, 27)]}","{(2, 27): {'cpu': 12}, (1, 24): {'cpu': 8}, (0, 43): {'cpu': 16}}","{((0, 2), (43, 14)): {'bw': 3}, ((0, 2), (14, 27)): {'bw': 3}, ((1, 2), (24, 20)): {'bw': 33}, ((1, 2), (20, 27)): {'bw': 33}}",108.0,72.0,72.0,36.0,36.0,36.0,36.0,36.0,72.0,36.0,0.6666666666666666,25796.802880447507,17197.868586965007,159.23952395337966,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -24}, 1: {'cpu': -71}, 0: {'cpu': -33}}, 'link_level': {(0, 2): {'bw': -9}, (1, 2): {'bw': -38}}, 'path_level': {(0, 2): {'latency': -9.023165081805319}, (1, 2): {'latency': -9.85958317044166}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (1, 2): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0
7,2,2,138.0,213.0,111066.53306420676,175133.31454878664,0.647887323943662,0.6341827844140249,3,8,1,101.0,45972,7188,38784,0.008688456764584185,0.0038526737555864,6,719.678975926222,101.0,9,19,False,"{6: 27, 7: 43, 5: 44, 4: 24, 3: 36, 0: 57, 8: 16, 1: 88, 2: 25}","{(0, 3): [(57, 25), (25, 36)], (0, 5): [(57, 25), (25, 44)], (0, 6): [(57, 14), (14, 27)], (0, 7): [(57, 29), (29, 43)], (1, 4): [(88, 28), (28, 24)], (1, 5): [(88, 36), (36, 44)], (1, 6): [(88, 27)], (1, 7): [(88, 14), (14, 43)], (2, 7): [(25, 43)], (3, 5): [(36, 44)], (3, 6): [(36, 77), (77, 27)], (3, 7): [(36, 25), (25, 43)], (4, 5): [(24, 1), (1, 80), (80, 44)], (4, 6): [(24, 20), (20, 27)], (4, 8): []}","{(6, 27): {'cpu': 14}, (7, 43): {'cpu': 16}, (5, 44): {'cpu': 6}, (4, 24): {'cpu': 18}, (3, 36): {'cpu': 12}, (0, 57): {'cpu': 6}, (8, 16): {'cpu': 11}, (1, 88): {'cpu': 3}, (2, 25): {'cpu': 20}}","{((0, 3), (57, 25)): {'bw': 30}, ((0, 3), (25, 36)): {'bw': 30}, ((0, 5), (57, 25)): {'bw': 18}, ((0, 5), (25, 44)): {'bw': 18}, ((0, 6), (57, 14)): {'bw': 18}, ((0, 6), (14, 27)): {'bw': 18}, ((0, 7), (57, 29)): {'bw': 47}, ((0, 7), (29, 43)): {'bw': 47}, ((1, 4), (88, 28)): {'bw': 8}, ((1, 4), (28, 24)): {'bw': 8}, ((1, 5), (88, 36)): {'bw': 18}, ((1, 5), (36, 44)): {'bw': 18}, ((1, 6), (88, 27)): {'bw': 23}, ((1, 7), (88, 14)): {'bw': 1}, ((1, 7), (14, 43)): {'bw': 1}, ((2, 7), (25, 43)): {'bw': 8}, ((3, 5), (36, 44)): {'bw': 30}, ((3, 6), (36, 77)): {'bw': 29}, ((3, 6), (77, 27)): {'bw': 29}, ((3, 7), (36, 25)): {'bw': 36}, ((3, 7), (25, 43)): {'bw': 36}, ((4, 5), (24, 1)): {'bw': 44}, ((4, 5), (1, 80)): {'bw': 44}, ((4, 5), (80, 44)): {'bw': 44}, ((4, 6), (24, 20)): {'bw': 35}, ((4, 6), (20, 27)): {'bw': 35}}",0.0,0.0,604.0,106.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,38.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -10}, 7: {'cpu': -17}, 5: {'cpu': -68}, 4: {'cpu': -53}, 3: {'cpu': -79}, 0: {'cpu': -68}, 8: {'cpu': -89}, 1: {'cpu': -79}, 2: {'cpu': -44}}, 'link_level': {(0, 3): {'bw': -47}, (0, 5): {'bw': -29}, (0, 6): {'bw': -14}, (0, 7): {'bw': -13}, (1, 4): {'bw': -46}, (1, 5): {'bw': -65}, (1, 6): {'bw': -73}, (1, 7): {'bw': -8}, (2, 7): {'bw': -66}, (3, 5): {'bw': -35}, (3, 6): {'bw': -51}, (3, 7): {'bw': -25}, (4, 5): {'bw': -13}, (4, 6): {'bw': -3}, (4, 8): {'bw': 38}}, 'path_level': {(0, 3): {'latency': -3.6189741147343666}, (0, 5): {'latency': -7.847500254728706}, (0, 6): {'latency': -4.5200721258897705}, (0, 7): {'latency': -5.398980338443023}, (1, 4): {'latency': -4.820698037472689}, (1, 5): {'latency': -5.167658267252513}, (1, 6): {'latency': -2.7047453590450807}, (1, 7): {'latency': -3.874264107271176}, (2, 7): {'latency': -10.247879317711362}, (3, 5): {'latency': -5.697975785676136}, (3, 6): {'latency': -4.9218411600573315}, (3, 7): {'latency': -0.35779755430220916}, (4, 5): {'latency': -0.44117463550847447}, (4, 6): {'latency': -8.067417010602847}, (4, 8): {'latency': 1.6162802196590258}}}","{'node_level': {6: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 8: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}, (1, 7): {'bw': 0}, (2, 7): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (3, 7): {'bw': 0}, (4, 5): {'bw': 0}, (4, 6): {'bw': 0}, (4, 8): {'bw': 38}}, 'path_level': {(0, 3): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (1, 4): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 0}, (1, 7): {'latency': 0}, (2, 7): {'latency': 0}, (3, 5): {'latency': 0}, (3, 6): {'latency': 0}, (3, 7): {'latency': 0}, (4, 5): {'latency': 0}, (4, 6): {'latency': 0}, (4, 8): {'latency': 1.6162802196590258}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,15.0
8,2,2,138.0,213.0,111066.53306420676,175133.31454878664,0.647887323943662,0.6341827844140249,3,9,1,109.0,45972,7188,38784,0.008688456764584185,0.0038526737555864,7,738.317450729603,109.0,8,16,False,"{0: 27, 7: 43, 2: 44, 1: 24, 6: 36, 5: 57, 3: 16, 4: 88}","{(0, 1): [(27, 20), (20, 24)], (0, 2): [(27, 49), (49, 44)], (0, 3): [(27, 46), (46, 16)], (0, 4): [(27, 88)], (0, 5): [(27, 14), (14, 57)], (0, 6): [(27, 77), (77, 36)], (0, 7): [(27, 49), (49, 43)], (1, 2): []}","{(0, 27): {'cpu': 6}, (7, 43): {'cpu': 7}, (2, 44): {'cpu': 1}, (1, 24): {'cpu': 3}, (6, 36): {'cpu': 5}, (5, 57): {'cpu': 2}, (3, 16): {'cpu': 8}, (4, 88): {'cpu': 9}}","{((0, 1), (27, 20)): {'bw': 34}, ((0, 1), (20, 24)): {'bw': 34}, ((0, 2), (27, 49)): {'bw': 10}, ((0, 2), (49, 44)): {'bw': 10}, ((0, 3), (27, 46)): {'bw': 4}, ((0, 3), (46, 16)): {'bw': 4}, ((0, 4), (27, 88)): {'bw': 15}, ((0, 5), (27, 14)): {'bw': 21}, ((0, 5), (14, 57)): {'bw': 21}, ((0, 6), (27, 77)): {'bw': 36}, ((0, 6), (77, 36)): {'bw': 36}, ((0, 7), (27, 49)): {'bw': 29}, ((0, 7), (49, 43)): {'bw': 29}}",0.0,0.0,419.0,41.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2.794432310159781,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -18}, 7: {'cpu': -26}, 2: {'cpu': -73}, 1: {'cpu': -68}, 6: {'cpu': -86}, 5: {'cpu': -72}, 3: {'cpu': -92}, 4: {'cpu': -73}}, 'link_level': {(0, 1): {'bw': -4}, (0, 2): {'bw': -41}, (0, 3): {'bw': -48}, (0, 4): {'bw': -81}, (0, 5): {'bw': -11}, (0, 6): {'bw': -44}, (0, 7): {'bw': -30}, (1, 2): {'bw': -43}}, 'path_level': {(0, 1): {'latency': -2.506064295727235}, (0, 2): {'latency': -0.8763750703617621}, (0, 3): {'latency': -1.6318542590871132}, (0, 4): {'latency': -4.399652148282182}, (0, 5): {'latency': -4.640830804092376}, (0, 6): {'latency': -0.10181332047717007}, (0, 7): {'latency': -2.1171070635985636}, (1, 2): {'latency': 2.794432310159781}}}","{'node_level': {0: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (1, 2): {'latency': 2.794432310159781}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,8.0,8.0
