v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,16.0,41858,7660,34198,0.0,0.0,0,69.01953183544195,16.0,9,18,False,"{0: 25, 5: 17, 1: 18, 6: 41, 7: 94, 4: 21, 3: 26, 8: 86, 2: 34}","{(0, 1): [(25, 73), (73, 18)], (0, 2): [(25, 37), (37, 34)], (0, 3): [(25, 26)], (0, 4): [(25, 28), (28, 21)], (0, 5): [(25, 26), (26, 17)], (0, 6): [(25, 7), (7, 95), (95, 41)], (1, 3): [(18, 51), (51, 58), (58, 26)], (1, 5): [(18, 4), (4, 17)], (1, 6): [(18, 41)], (1, 7): [(18, 4), (4, 94)], (1, 8): [(18, 68), (68, 86)], (2, 7): [(34, 17), (17, 94)], (2, 8): [(34, 68), (68, 86)], (3, 8): []}","{(0, 25): {'cpu': 1}, (5, 17): {'cpu': 8}, (1, 18): {'cpu': 17}, (6, 41): {'cpu': 17}, (7, 94): {'cpu': 8}, (4, 21): {'cpu': 16}, (3, 26): {'cpu': 4}, (8, 86): {'cpu': 1}, (2, 34): {'cpu': 1}}","{((0, 1), (25, 73)): {'bw': 32}, ((0, 1), (73, 18)): {'bw': 32}, ((0, 2), (25, 37)): {'bw': 22}, ((0, 2), (37, 34)): {'bw': 22}, ((0, 3), (25, 26)): {'bw': 48}, ((0, 4), (25, 28)): {'bw': 49}, ((0, 4), (28, 21)): {'bw': 49}, ((0, 5), (25, 26)): {'bw': 17}, ((0, 5), (26, 17)): {'bw': 17}, ((0, 6), (25, 7)): {'bw': 22}, ((0, 6), (7, 95)): {'bw': 22}, ((0, 6), (95, 41)): {'bw': 22}, ((1, 3), (18, 51)): {'bw': 7}, ((1, 3), (51, 58)): {'bw': 7}, ((1, 3), (58, 26)): {'bw': 7}, ((1, 5), (18, 4)): {'bw': 6}, ((1, 5), (4, 17)): {'bw': 6}, ((1, 6), (18, 41)): {'bw': 16}, ((1, 7), (18, 4)): {'bw': 19}, ((1, 7), (4, 94)): {'bw': 19}, ((1, 8), (18, 68)): {'bw': 2}, ((1, 8), (68, 86)): {'bw': 2}, ((2, 7), (34, 17)): {'bw': 1}, ((2, 7), (17, 94)): {'bw': 1}, ((2, 8), (34, 68)): {'bw': 31}, ((2, 8), (68, 86)): {'bw': 31}}",0.0,0.0,480.0,73.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.769998439054233,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -95}, 5: {'cpu': -45}, 1: {'cpu': -33}, 6: {'cpu': -48}, 7: {'cpu': -48}, 4: {'cpu': -43}, 3: {'cpu': -76}, 8: {'cpu': -66}, 2: {'cpu': -94}}, 'link_level': {(0, 1): {'bw': -25}, (0, 2): {'bw': -45}, (0, 3): {'bw': -23}, (0, 4): {'bw': -11}, (0, 5): {'bw': -6}, (0, 6): {'bw': -69}, (1, 3): {'bw': -46}, (1, 5): {'bw': -54}, (1, 6): {'bw': -66}, (1, 7): {'bw': -35}, (1, 8): {'bw': -48}, (2, 7): {'bw': -60}, (2, 8): {'bw': -17}, (3, 8): {'bw': -32}}, 'path_level': {(0, 1): {'latency': -4.79042690532013}, (0, 2): {'latency': -9.87963201652923}, (0, 3): {'latency': -12.159427683942205}, (0, 4): {'latency': -10.435779808778534}, (0, 5): {'latency': -6.820980010871547}, (0, 6): {'latency': -0.37158163164727664}, (1, 3): {'latency': -0.22184830609288042}, (1, 5): {'latency': -2.5054471748079816}, (1, 6): {'latency': -11.166945527094462}, (1, 7): {'latency': -9.22484727033739}, (1, 8): {'latency': -5.261413173402058}, (2, 7): {'latency': -7.248283490956798}, (2, 8): {'latency': -0.21302332203506325}, (3, 8): {'latency': 7.769998439054233}}}","{'node_level': {0: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 5): {'bw': 0}, (1, 6): {'bw': 0}, (1, 7): {'bw': 0}, (1, 8): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (3, 8): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 5): {'latency': 0}, (0, 6): {'latency': 0}, (1, 3): {'latency': 0}, (1, 5): {'latency': 0}, (1, 6): {'latency': 0}, (1, 7): {'latency': 0}, (1, 8): {'latency': 0}, (2, 7): {'latency': 0}, (2, 8): {'latency': 0}, (3, 8): {'latency': 7.769998439054233}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,14.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,27.0,41858,7660,34198,0.0,0.0,1,889.3291322410356,27.0,7,11,False,"{6: 25, 3: 17, 2: 18, 0: 41, 1: 94, 4: 21, 5: 26}","{(0, 6): []}","{(6, 25): {'cpu': 1}, (3, 17): {'cpu': 14}, (2, 18): {'cpu': 12}, (0, 41): {'cpu': 16}, (1, 94): {'cpu': 1}, (4, 21): {'cpu': 15}, (5, 26): {'cpu': 8}}",{},0.0,0.0,300.0,67.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.050035067221151,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -95}, 3: {'cpu': -39}, 2: {'cpu': -38}, 0: {'cpu': -49}, 1: {'cpu': -55}, 4: {'cpu': -44}, 5: {'cpu': -72}}, 'link_level': {(0, 6): {'bw': -3}}, 'path_level': {(0, 6): {'latency': 7.050035067221151}}}","{'node_level': {6: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 6): {'bw': 0}}, 'path_level': {(0, 6): {'latency': 7.050035067221151}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,1.0
3,1,1,71.0,109.0,54858.32208108269,84219.1141808171,0.6513761467889908,0.6513761467889908,3,2,1,37.0,41749,7627,34122,0.0043080939947780506,0.0022223521843383054,2,772.652423677221,37.0,3,2,True,"{1: 25, 2: 17, 0: 18}","{(0, 1): [(18, 73), (73, 25)], (1, 2): [(25, 26), (26, 17)]}","{(1, 25): {'cpu': 12}, (2, 17): {'cpu': 15}, (0, 18): {'cpu': 6}}","{((0, 1), (18, 73)): {'bw': 14}, ((0, 1), (73, 25)): {'bw': 14}, ((1, 2), (25, 26)): {'bw': 24}, ((1, 2), (26, 17)): {'bw': 24}}",109.0,71.0,71.0,33.0,38.0,33.0,38.0,33.0,76.0,38.0,0.6513761467889908,84219.1141808171,54858.32208108269,503.287358542043,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -84}, 2: {'cpu': -38}, 0: {'cpu': -44}}, 'link_level': {(0, 1): {'bw': -43}, (1, 2): {'bw': -40}}, 'path_level': {(0, 1): {'latency': -8.498843954099629}, (1, 2): {'latency': -8.594498621894513}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (1, 2): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,3.0,2.0
4,1,1,71.0,109.0,54858.32208108269,84219.1141808171,0.6513761467889908,0.6513761467889908,3,3,1,46.0,41749,7627,34122,0.0043080939947780506,0.0022223521843383054,3,585.0178031143265,46.0,10,27,False,"{6: 25, 4: 17, 8: 18, 3: 41, 7: 94, 0: 21, 9: 86, 1: 34, 5: 33, 2: 90}","{(0, 1): [(21, 17), (17, 34)], (0, 3): [(21, 91), (91, 41)], (0, 6): [(21, 26), (26, 25)], (0, 7): [(21, 2), (2, 94)], (0, 8): [(21, 17), (17, 4), (4, 18)], (1, 3): []}","{(6, 25): {'cpu': 16}, (4, 17): {'cpu': 11}, (8, 18): {'cpu': 19}, (3, 41): {'cpu': 14}, (7, 94): {'cpu': 2}, (0, 21): {'cpu': 3}, (9, 86): {'cpu': 14}, (1, 34): {'cpu': 6}, (5, 33): {'cpu': 17}, (2, 90): {'cpu': 19}}","{((0, 1), (21, 17)): {'bw': 39}, ((0, 1), (17, 34)): {'bw': 39}, ((0, 3), (21, 91)): {'bw': 45}, ((0, 3), (91, 41)): {'bw': 45}, ((0, 6), (21, 26)): {'bw': 39}, ((0, 6), (26, 25)): {'bw': 39}, ((0, 7), (21, 2)): {'bw': 23}, ((0, 7), (2, 94)): {'bw': 23}, ((0, 8), (21, 17)): {'bw': 22}, ((0, 8), (17, 4)): {'bw': 22}, ((0, 8), (4, 18)): {'bw': 22}}",0.0,0.0,864.0,121.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,8.553539004430615,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -68}, 4: {'cpu': -27}, 8: {'cpu': -25}, 3: {'cpu': -51}, 7: {'cpu': -54}, 0: {'cpu': -56}, 9: {'cpu': -53}, 1: {'cpu': -89}, 5: {'cpu': -75}, 2: {'cpu': -81}}, 'link_level': {(0, 1): {'bw': -29}, (0, 3): {'bw': -16}, (0, 6): {'bw': -8}, (0, 7): {'bw': -50}, (0, 8): {'bw': -7}, (1, 3): {'bw': -55}}, 'path_level': {(0, 1): {'latency': -1.6680089583038136}, (0, 3): {'latency': -3.177751475883891}, (0, 6): {'latency': -0.1809758109309767}, (0, 7): {'latency': -3.0272097386948893}, (0, 8): {'latency': -3.9096553840471726}, (1, 3): {'latency': 8.553539004430615}}}","{'node_level': {6: {'cpu': 0}, 4: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 9: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 0}, (1, 3): {'latency': 8.553539004430615}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,6.0
5,1,1,71.0,109.0,54858.32208108269,84219.1141808171,0.6513761467889908,0.6513761467889908,3,4,1,66.0,41749,7627,34122,0.0043080939947780506,0.0022223521843383054,4,525.5416162350841,66.0,9,24,False,"{6: 25, 0: 17, 5: 18, 2: 41, 3: 94, 1: 21, 8: 86, 4: 34, 7: 33}","{(0, 1): []}","{(6, 25): {'cpu': 16}, (0, 17): {'cpu': 18}, (5, 18): {'cpu': 12}, (2, 41): {'cpu': 19}, (3, 94): {'cpu': 1}, (1, 21): {'cpu': 8}, (8, 86): {'cpu': 4}, (4, 34): {'cpu': 10}, (7, 33): {'cpu': 1}}",{},0.0,0.0,682.0,89.0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.440349081999635,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -68}, 0: {'cpu': -20}, 5: {'cpu': -32}, 2: {'cpu': -46}, 3: {'cpu': -55}, 1: {'cpu': -51}, 8: {'cpu': -63}, 4: {'cpu': -85}, 7: {'cpu': -91}}, 'link_level': {(0, 1): {'bw': -6}}, 'path_level': {(0, 1): {'latency': 5.440349081999635}}}","{'node_level': {6: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 8: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 5.440349081999635}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,1.0
6,1,1,71.0,109.0,54858.32208108269,84219.1141808171,0.6513761467889908,0.6513761467889908,3,5,1,70.0,41749,7627,34122,0.0043080939947780506,0.0022223521843383054,5,1384.6289627077263,70.0,10,14,False,"{6: 25, 5: 17, 3: 18, 2: 41, 4: 94, 0: 21, 1: 86, 8: 34, 9: 33, 7: 90}","{(0, 4): [(21, 2), (2, 94)], (0, 5): []}","{(6, 25): {'cpu': 10}, (5, 17): {'cpu': 20}, (3, 18): {'cpu': 9}, (2, 41): {'cpu': 15}, (4, 94): {'cpu': 6}, (0, 21): {'cpu': 4}, (1, 86): {'cpu': 13}, (8, 34): {'cpu': 20}, (9, 33): {'cpu': 2}, (7, 90): {'cpu': 20}}","{((0, 4), (21, 2)): {'bw': 1}, ((0, 4), (2, 94)): {'bw': 1}}",0.0,0.0,534.0,119.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.874707090756994,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -74}, 5: {'cpu': -18}, 3: {'cpu': -35}, 2: {'cpu': -50}, 4: {'cpu': -50}, 0: {'cpu': -55}, 1: {'cpu': -54}, 8: {'cpu': -75}, 9: {'cpu': -90}, 7: {'cpu': -80}}, 'link_level': {(0, 4): {'bw': -72}, (0, 5): {'bw': -34}}, 'path_level': {(0, 4): {'latency': -2.780081463494122}, (0, 5): {'latency': 4.874707090756994}}}","{'node_level': {6: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (0, 5): {'bw': 0}}, 'path_level': {(0, 4): {'latency': 0}, (0, 5): {'latency': 4.874707090756994}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,10.0,2.0
7,2,2,217.0,349.0,74523.50197607475,116545.43729587254,0.6217765042979942,0.6394373190851119,4,6,1,80.0,41509,7586,33923,0.009660574412532652,0.00804140593017133,6,134.69301297939768,80.0,4,4,True,"{2: 25, 3: 17, 0: 18, 1: 41}","{(0, 1): [(18, 41)], (0, 3): [(18, 4), (4, 17)], (1, 2): [(41, 78), (78, 25)], (2, 3): [(25, 36), (36, 17)]}","{(2, 25): {'cpu': 17}, (3, 17): {'cpu': 2}, (0, 18): {'cpu': 18}, (1, 41): {'cpu': 4}}","{((0, 1), (18, 41)): {'bw': 11}, ((0, 3), (18, 4)): {'bw': 24}, ((0, 3), (4, 17)): {'bw': 24}, ((1, 2), (41, 78)): {'bw': 21}, ((1, 2), (78, 25)): {'bw': 21}, ((2, 3), (25, 36)): {'bw': 49}, ((2, 3), (36, 17)): {'bw': 49}}",240.0,146.0,146.0,41.0,105.0,41.0,105.0,41.0,199.0,94.0,0.6083333333333333,32326.323115055442,19665.17989499206,81.93824956246691,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -67}, 3: {'cpu': -36}, 0: {'cpu': -26}, 1: {'cpu': -61}}, 'link_level': {(0, 1): {'bw': -71}, (0, 3): {'bw': -36}, (1, 2): {'bw': -39}, (2, 3): {'bw': -8}}, 'path_level': {(0, 1): {'latency': -11.731297776001105}, (0, 3): {'latency': -11.521731579393823}, (1, 2): {'latency': -3.7595050135823733}, (2, 3): {'latency': -4.056764608332009}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 3): {'latency': 0}, (1, 2): {'latency': 0}, (2, 3): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,4.0,4.0
7,2,2,217.0,349.0,74523.50197607475,116545.43729587254,0.6217765042979942,0.6394373190851119,4,7,0,85.01953183544195,41509,7586,33923,0.009660574412532652,0.00804140593017133,0,69.01953183544195,16.0,9,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,
8,2,2,217.0,349.0,74523.50197607475,116545.43729587254,0.6217765042979942,0.6394373190851119,4,8,1,92.0,41509,7586,33923,0.009660574412532652,0.00804140593017133,7,328.3689971637556,92.0,9,18,False,"{5: 25, 3: 94, 8: 21, 1: 18, 7: 41, 2: 17, 6: 86, 4: 34, 0: 33}","{(0, 3): []}","{(5, 25): {'cpu': 17}, (3, 94): {'cpu': 4}, (8, 21): {'cpu': 9}, (1, 18): {'cpu': 5}, (7, 41): {'cpu': 20}, (2, 17): {'cpu': 16}, (6, 86): {'cpu': 14}, (4, 34): {'cpu': 5}, (0, 33): {'cpu': 2}}",{},0.0,0.0,602.0,92.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.676546857237474,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -50}, 3: {'cpu': -52}, 8: {'cpu': -50}, 1: {'cpu': -21}, 7: {'cpu': -41}, 2: {'cpu': -20}, 6: {'cpu': -53}, 4: {'cpu': -90}, 0: {'cpu': -90}}, 'link_level': {(0, 3): {'bw': -54}}, 'path_level': {(0, 3): {'latency': 5.676546857237474}}}","{'node_level': {5: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 5.676546857237474}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,1.0
9,2,2,217.0,349.0,74523.50197607475,116545.43729587254,0.6217765042979942,0.6394373190851119,4,9,1,102.0,41509,7586,33923,0.009660574412532652,0.00804140593017133,8,1311.454495210449,102.0,9,18,False,"{0: 25, 8: 94, 7: 21, 1: 18, 6: 41, 2: 17, 4: 86, 5: 34, 3: 33}","{(0, 1): [(25, 73), (73, 18)], (0, 2): [(25, 86), (86, 17)], (0, 6): [(25, 7), (7, 81), (81, 41)], (0, 7): [(25, 26), (26, 21)], (1, 2): []}","{(0, 25): {'cpu': 18}, (8, 94): {'cpu': 16}, (7, 21): {'cpu': 1}, (1, 18): {'cpu': 10}, (6, 41): {'cpu': 14}, (2, 17): {'cpu': 20}, (4, 86): {'cpu': 3}, (5, 34): {'cpu': 11}, (3, 33): {'cpu': 5}}","{((0, 1), (25, 73)): {'bw': 36}, ((0, 1), (73, 18)): {'bw': 36}, ((0, 2), (25, 86)): {'bw': 50}, ((0, 2), (86, 17)): {'bw': 50}, ((0, 6), (25, 7)): {'bw': 42}, ((0, 6), (7, 81)): {'bw': 42}, ((0, 6), (81, 41)): {'bw': 42}, ((0, 7), (25, 26)): {'bw': 6}, ((0, 7), (26, 21)): {'bw': 6}}",0.0,0.0,584.0,98.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3.5285095787716796,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -49}, 8: {'cpu': -40}, 7: {'cpu': -58}, 1: {'cpu': -16}, 6: {'cpu': -47}, 2: {'cpu': -16}, 4: {'cpu': -64}, 5: {'cpu': -84}, 3: {'cpu': -87}}, 'link_level': {(0, 1): {'bw': -7}, (0, 2): {'bw': -24}, (0, 6): {'bw': -14}, (0, 7): {'bw': -41}, (1, 2): {'bw': -39}}, 'path_level': {(0, 1): {'latency': -6.505581791746099}, (0, 2): {'latency': -5.174780828678742}, (0, 6): {'latency': -3.4544786370502827}, (0, 7): {'latency': -6.923053616785121}, (1, 2): {'latency': 3.5285095787716796}}}","{'node_level': {0: {'cpu': 0}, 8: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}, (0, 2): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (1, 2): {'latency': 3.5285095787716796}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,5.0
