v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,16.0,46849,7253,39596,0.0,0.0,0,583.4367577311515,16.0,7,8,False,"{2: 1, 5: 32, 0: 87, 1: 52, 3: 18, 4: 5, 6: 42}","{(0, 3): [(87, 32), (32, 18)], (0, 4): []}","{(2, 1): {'cpu': 15}, (5, 32): {'cpu': 14}, (0, 87): {'cpu': 13}, (1, 52): {'cpu': 11}, (3, 18): {'cpu': 9}, (4, 5): {'cpu': 8}, (6, 42): {'cpu': 6}}","{((0, 3), (87, 32)): {'bw': 48}, ((0, 3), (32, 18)): {'bw': 48}}",0.0,0.0,255.0,76.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,8.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -82}, 5: {'cpu': -83}, 0: {'cpu': -84}, 1: {'cpu': -89}, 3: {'cpu': -80}, 4: {'cpu': -81}, 6: {'cpu': -83}}, 'link_level': {(0, 3): {'bw': -35}, (0, 4): {'bw': 8}}, 'path_level': {(0, 3): {'latency': -5.9443819185959885}, (0, 4): {'latency': 7.250827561105567}}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 8}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 7.250827561105567}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,2.0
2,1,1,26.0,27.0,27615.08313701147,28677.20171920422,0.9629629629629629,0.9629629629629629,2,1,1,30.0,46822,7228,39594,0.003446849579484379,5.051015254065039e-05,1,1062.1185821927488,30.0,2,1,True,"{1: 1, 0: 32}","{(0, 1): [(32, 36), (36, 1)]}","{(1, 1): {'cpu': 15}, (0, 32): {'cpu': 10}}","{((0, 1), (32, 36)): {'bw': 1}, ((0, 1), (36, 1)): {'bw': 1}}",27.0,26.0,26.0,25.0,1.0,25.0,1.0,25.0,2.0,1.0,0.9629629629629629,28677.20171920422,27615.08313701147,1022.7808569263507,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -82}, 0: {'cpu': -87}}, 'link_level': {(0, 1): {'bw': -68}}, 'path_level': {(0, 1): {'latency': -4.008900818303662}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0
3,1,1,26.0,27.0,27615.08313701147,28677.20171920422,0.9629629629629629,0.9629629629629629,2,2,1,43.0,46822,7228,39594,0.003446849579484379,5.051015254065039e-05,2,1251.955851751608,43.0,5,6,False,"{1: 87, 4: 52, 2: 18, 3: 1, 0: 32}","{(0, 1): []}","{(1, 87): {'cpu': 17}, (4, 52): {'cpu': 14}, (2, 18): {'cpu': 13}, (3, 1): {'cpu': 6}, (0, 32): {'cpu': 4}}",{},0.0,0.0,253.0,54.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,5.987455512755987,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -80}, 4: {'cpu': -86}, 2: {'cpu': -76}, 3: {'cpu': -76}, 0: {'cpu': -83}}, 'link_level': {(0, 1): {'bw': -17}}, 'path_level': {(0, 1): {'latency': 5.987455512755987}}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 5.987455512755987}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,1.0
4,1,1,26.0,27.0,27615.08313701147,28677.20171920422,0.9629629629629629,0.9629629629629629,2,3,1,52.0,46822,7228,39594,0.003446849579484379,5.051015254065039e-05,3,122.1977268888015,52.0,5,5,False,"{0: 87, 3: 52, 2: 18, 1: 1, 4: 32}","{(0, 2): [(87, 32), (32, 18)], (0, 4): []}","{(0, 87): {'cpu': 9}, (3, 52): {'cpu': 8}, (2, 18): {'cpu': 6}, (1, 1): {'cpu': 2}, (4, 32): {'cpu': 1}}","{((0, 2), (87, 32)): {'bw': 34}, ((0, 2), (32, 18)): {'bw': 34}}",0.0,0.0,174.0,26.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.823058981061995,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -88}, 3: {'cpu': -92}, 2: {'cpu': -83}, 1: {'cpu': -80}, 4: {'cpu': -86}}, 'link_level': {(0, 2): {'bw': -49}, (0, 4): {'bw': -23}}, 'path_level': {(0, 2): {'latency': -6.154572673876441}, (0, 4): {'latency': 4.823058981061995}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (0, 4): {'latency': 4.823058981061995}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,2.0
5,2,2,308.0,613.0,145046.0192142588,272700.35257476073,0.5024469820554649,0.5318879049651923,9,4,1,65.0,46236,7138,39098,0.015855508065627966,0.0125770279826245,4,416.4217591391749,65.0,9,10,True,"{0: 87, 1: 52, 6: 18, 3: 1, 7: 32, 2: 5, 5: 42, 8: 9, 4: 17}","{(0, 2): [(87, 45), (45, 44), (44, 5)], (1, 4): [(52, 93), (93, 17)], (1, 6): [(52, 93), (93, 3), (3, 18)], (1, 8): [(52, 26), (26, 81), (81, 9)], (2, 3): [(5, 74), (74, 1)], (2, 4): [(5, 60), (60, 17)], (2, 7): [(5, 18), (18, 32)], (2, 8): [(5, 90), (90, 29), (29, 9)], (4, 7): [(17, 60), (60, 32)], (5, 6): [(42, 18)]}","{(0, 87): {'cpu': 19}, (1, 52): {'cpu': 19}, (6, 18): {'cpu': 14}, (3, 1): {'cpu': 12}, (7, 32): {'cpu': 10}, (2, 5): {'cpu': 7}, (5, 42): {'cpu': 5}, (8, 9): {'cpu': 3}, (4, 17): {'cpu': 1}}","{((0, 2), (87, 45)): {'bw': 34}, ((0, 2), (45, 44)): {'bw': 34}, ((0, 2), (44, 5)): {'bw': 34}, ((1, 4), (52, 93)): {'bw': 13}, ((1, 4), (93, 17)): {'bw': 13}, ((1, 6), (52, 93)): {'bw': 16}, ((1, 6), (93, 3)): {'bw': 16}, ((1, 6), (3, 18)): {'bw': 16}, ((1, 8), (52, 26)): {'bw': 34}, ((1, 8), (26, 81)): {'bw': 34}, ((1, 8), (81, 9)): {'bw': 34}, ((2, 3), (5, 74)): {'bw': 24}, ((2, 3), (74, 1)): {'bw': 24}, ((2, 4), (5, 60)): {'bw': 13}, ((2, 4), (60, 17)): {'bw': 13}, ((2, 7), (5, 18)): {'bw': 6}, ((2, 7), (18, 32)): {'bw': 6}, ((2, 8), (5, 90)): {'bw': 39}, ((2, 8), (90, 29)): {'bw': 39}, ((2, 8), (29, 9)): {'bw': 39}, ((4, 7), (17, 60)): {'bw': 2}, ((4, 7), (60, 32)): {'bw': 2}, ((5, 6), (42, 18)): {'bw': 11}}",586.0,282.0,282.0,90.0,192.0,90.0,192.0,90.0,496.0,304.0,0.4812286689419795,244023.1508555565,117430.93607724733,200.39408886902274,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -78}, 1: {'cpu': -81}, 6: {'cpu': -75}, 3: {'cpu': -70}, 7: {'cpu': -77}, 2: {'cpu': -82}, 5: {'cpu': -84}, 8: {'cpu': -97}, 4: {'cpu': -87}}, 'link_level': {(0, 2): {'bw': -16}, (1, 4): {'bw': -40}, (1, 6): {'bw': -38}, (1, 8): {'bw': -20}, (2, 3): {'bw': -33}, (2, 4): {'bw': -42}, (2, 7): {'bw': -60}, (2, 8): {'bw': -19}, (4, 7): {'bw': -40}, (5, 6): {'bw': -72}}, 'path_level': {(0, 2): {'latency': -0.041567041093934165}, (1, 4): {'latency': -1.6413946420193875}, (1, 6): {'latency': -1.297316984797403}, (1, 8): {'latency': -6.281840597340745}, (2, 3): {'latency': -7.108343842980238}, (2, 4): {'latency': -7.186345832740605}, (2, 7): {'latency': -2.231727417876563}, (2, 8): {'latency': -0.5328879619862041}, (4, 7): {'latency': -3.56973816088518}, (5, 6): {'latency': -6.162421562953837}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 8: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (1, 4): {'latency': 0}, (1, 6): {'latency': 0}, (1, 8): {'latency': 0}, (2, 3): {'latency': 0}, (2, 4): {'latency': 0}, (2, 7): {'latency': 0}, (2, 8): {'latency': 0}, (4, 7): {'latency': 0}, (5, 6): {'latency': 0}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,9.0,10.0
6,2,2,308.0,613.0,145046.0192142588,272700.35257476073,0.5024469820554649,0.5318879049651923,9,5,1,72.0,46236,7138,39098,0.015855508065627966,0.0125770279826245,5,1001.6202513226889,72.0,5,6,False,"{2: 18, 1: 32, 4: 87, 0: 1, 3: 5}","{(0, 2): []}","{(2, 18): {'cpu': 13}, (1, 32): {'cpu': 11}, (4, 87): {'cpu': 8}, (0, 1): {'cpu': 1}, (3, 5): {'cpu': 1}}",{},0.0,0.0,177.0,34.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,8.613417382498474,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -62}, 1: {'cpu': -66}, 4: {'cpu': -70}, 0: {'cpu': -69}, 3: {'cpu': -81}}, 'link_level': {(0, 2): {'bw': -36}}, 'path_level': {(0, 2): {'latency': 8.613417382498474}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 8.613417382498474}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,5.0,1.0
7,2,2,308.0,613.0,145046.0192142588,272700.35257476073,0.5024469820554649,0.5318879049651923,9,6,1,84.0,46236,7138,39098,0.015855508065627966,0.0125770279826245,6,355.62396831078695,84.0,7,9,False,"{5: 18, 0: 32, 2: 87, 1: 1, 4: 5, 6: 52, 3: 94}","{(0, 2): [(32, 87)], (1, 2): []}","{(5, 18): {'cpu': 17}, (0, 32): {'cpu': 16}, (2, 87): {'cpu': 15}, (1, 1): {'cpu': 7}, (4, 5): {'cpu': 5}, (6, 52): {'cpu': 5}, (3, 94): {'cpu': 2}}","{((0, 2), (32, 87)): {'bw': 8}}",0.0,0.0,288.0,67.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,7.136278897234789,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -58}, 0: {'cpu': -61}, 2: {'cpu': -63}, 1: {'cpu': -63}, 4: {'cpu': -77}, 6: {'cpu': -76}, 3: {'cpu': -68}}, 'link_level': {(0, 2): {'bw': -75}, (1, 2): {'bw': -48}}, 'path_level': {(0, 2): {'latency': -9.47633633696865}, (1, 2): {'latency': 7.136278897234789}}}","{'node_level': {5: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {'latency': 0}, (1, 2): {'latency': 7.136278897234789}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,7.0,2.0
8,2,2,308.0,613.0,145046.0192142588,272700.35257476073,0.5024469820554649,0.5318879049651923,9,7,1,97.0,46236,7138,39098,0.015855508065627966,0.0125770279826245,7,1242.7911631197298,97.0,4,5,False,"{3: 18, 2: 32, 0: 87, 1: 1}","{(0, 1): []}","{(3, 18): {'cpu': 20}, (2, 32): {'cpu': 18}, (0, 87): {'cpu': 10}, (1, 1): {'cpu': 9}}",{},0.0,0.0,236.0,57.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,9.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -55}, 2: {'cpu': -59}, 0: {'cpu': -68}, 1: {'cpu': -61}}, 'link_level': {(0, 1): {'bw': 9}}, 'path_level': {(0, 1): {'latency': 8.773581406711788}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 9}}, 'path_level': {(0, 1): {'latency': 8.773581406711788}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,4.0,1.0
9,2,2,308.0,613.0,145046.0192142588,272700.35257476073,0.5024469820554649,0.5318879049651923,9,8,1,112.0,46236,7138,39098,0.015855508065627966,0.0125770279826245,8,1270.1522428022445,112.0,6,8,False,"{2: 18, 3: 32, 0: 87, 4: 1, 5: 5, 1: 52}","{(0, 1): []}","{(2, 18): {'cpu': 20}, (3, 32): {'cpu': 16}, (0, 87): {'cpu': 15}, (4, 1): {'cpu': 14}, (5, 5): {'cpu': 12}, (1, 52): {'cpu': 6}}",{},0.0,0.0,302.0,83.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.319291283436721,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -55}, 3: {'cpu': -61}, 0: {'cpu': -63}, 4: {'cpu': -56}, 5: {'cpu': -70}, 1: {'cpu': -75}}, 'link_level': {(0, 1): {'bw': -20}}, 'path_level': {(0, 1): {'latency': 4.319291283436721}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {'latency': 4.319291283436721}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,6.0,1.0
10,2,2,308.0,613.0,145046.0192142588,272700.35257476073,0.5024469820554649,0.5318879049651923,9,9,1,126.0,46236,7138,39098,0.015855508065627966,0.0125770279826245,9,43.385244437624735,126.0,9,22,False,"{1: 18, 5: 32, 7: 87, 0: 1, 2: 5, 3: 52, 4: 94, 6: 17, 8: 40}","{(0, 3): [(1, 64), (64, 52)], (0, 4): [(1, 94)], (0, 6): [(1, 77), (77, 17)], (0, 7): [(1, 76), (76, 87)], (0, 8): []}","{(1, 18): {'cpu': 18}, (5, 32): {'cpu': 16}, (7, 87): {'cpu': 12}, (0, 1): {'cpu': 11}, (2, 5): {'cpu': 6}, (3, 52): {'cpu': 5}, (4, 94): {'cpu': 5}, (6, 17): {'cpu': 3}, (8, 40): {'cpu': 3}}","{((0, 3), (1, 64)): {'bw': 34}, ((0, 3), (64, 52)): {'bw': 34}, ((0, 4), (1, 94)): {'bw': 47}, ((0, 6), (1, 77)): {'bw': 20}, ((0, 6), (77, 17)): {'bw': 20}, ((0, 7), (1, 76)): {'bw': 49}, ((0, 7), (76, 87)): {'bw': 49}}",0.0,0.0,732.0,79.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,8.533441909545921,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -57}, 5: {'cpu': -61}, 7: {'cpu': -66}, 0: {'cpu': -59}, 2: {'cpu': -76}, 3: {'cpu': -76}, 4: {'cpu': -65}, 6: {'cpu': -84}, 8: {'cpu': -66}}, 'link_level': {(0, 3): {'bw': -37}, (0, 4): {'bw': -41}, (0, 6): {'bw': -60}, (0, 7): {'bw': -9}, (0, 8): {'bw': -68}}, 'path_level': {(0, 3): {'latency': -5.426084284406118}, (0, 4): {'latency': -7.832510085705323}, (0, 6): {'latency': -10.637826883826255}, (0, 7): {'latency': -4.5869187624073575}, (0, 8): {'latency': 8.533441909545921}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (0, 8): {'bw': 0}}, 'path_level': {(0, 3): {'latency': 0}, (0, 4): {'latency': 0}, (0, 6): {'latency': 0}, (0, 7): {'latency': 0}, (0, 8): {'latency': 8.533441909545921}}}",[],0.0,0.0,True,False,False,0,[],0,0.0,9.0,5.0
